player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
42,Jordan Ayew,gh GHA,"FW,MF",Leicester City,32,1991,18.2,Matches,5,0,0,30,59,7,60,12,15,0,0,0,93,37,80,31.6,5,31,8,25.8,1.7,0.44,0.13,0.5,18.8,4,1,1,3.2,2.4,0.08,1.8,1.6,401,540,74.3,5942,1216,219,252,86.9,138,183,75.4,24,59,40.7,0,1.1,1.5,-1.1,16,25,14,7,46,490,49,13,3,2,5,28,15,8,3,1,11,41,2.25,24,8,3,2,1,1,2,0.11,1,0,0,1,0,0,27,8,14,5,7,64,30.4,16,21,19,39,19,0,798,21,103,407,312,55,797,26,40.6,32,50,479,3374,1540,49,37,11,63,40,540,86
43,Benoît Badiashile,fr FRA,DF,Chelsea,23,2001,3.7,Matches,0,0,0,6,2,0,0,6,6,0,0,0,18,8,2,80,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,273,304,89.8,4820,1473,111,119,93.3,135,144,93.8,21,32,65.6,0,0,0.1,0,0,37,1,0,17,288,15,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,5,4,0,4,1,80,1,2,0,15,12,2,336,31,138,186,13,0,336,0,0,1,100,177,660,340,3,5,0,1,0,247,2
44,Leon Bailey,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,Matches,3,0,0,12,18,3,34,3,5,1,0,0,59,6,9,40,1,28,6,21.4,2.21,0.47,0.04,0.17,17.3,2,0,0,1.7,1.7,0.06,-0.7,-0.7,277,390,71,4313,1055,152,186,81.7,100,123,81.3,18,38,47.4,2,1.5,3,0.5,16,16,20,2,35,369,18,0,5,1,1,17,9,0,0,3,24,38,3.01,23,1,8,0,3,0,4,0.32,4,0,0,0,0,0,7,2,3,2,3,57,27.3,8,6,6,10,12,0,545,18,77,155,323,70,545,22,38.6,24,42.1,348,2582,1371,58,23,34,35,25,390,121
45,Carlos Baleba,cm CMR,MF,Brighton,20,2004,29.6,Matches,8,1,1,40,48,0,9,46,46,0,2,0,197,39,26,60,3,44,11,25,1.49,0.37,0.07,0.27,25.5,1,0,0,3.1,3.1,0.07,-0.1,-0.1,1149,1314,87.4,19305,4741,544,591,92,487,528,92.2,94,148,63.5,1,1.3,1.2,-0.3,21,109,23,3,118,1289,23,10,7,3,3,0,0,0,0,2,14,66,2.23,55,0,2,11,1,3,4,0.14,2,0,0,0,1,1,79,26,37,16,48,57,60,32,47,36,125,44,1,1697,94,410,994,339,12,1697,33,57.9,20,35.1,971,5692,2810,43,45,3,39,42,1035,29
46,Ross Barkley,eng ENG,MF,Aston Villa,30,1993,6.5,Matches,3,0,0,8,3,0,1,10,3,0,0,0,43,6,4,60,3,16,5,31.3,2.48,0.77,0.19,0.6,14.2,0,0,0,1.8,1.8,0.11,1.2,1.2,337,395,85.3,5232,1260,176,201,87.6,142,155,91.6,13,20,65,1,0.6,0.4,0.4,9,32,6,0,36,381,13,11,0,3,1,0,0,0,0,1,9,18,2.78,15,1,2,3,0,0,3,0.46,3,0,0,0,0,0,14,4,10,0,9,16,64.3,5,9,6,24,5,0,464,17,75,275,121,19,464,12,75,4,25,277,1560,733,15,15,2,7,8,328,10
47,Harvey Barnes,eng ENG,FW,Newcastle Utd,26,1997,19.5,Matches,0,0,0,15,22,5,47,6,9,0,0,0,55,6,15,28.6,9,63,20,31.7,3.23,1.03,0.14,0.45,15.1,0,0,0,7.2,7.2,0.11,1.8,1.8,474,607,78.1,6642,1989,302,348,86.8,149,204,73,14,26,53.8,4,4,4.6,0,26,25,41,9,83,590,15,3,5,1,10,2,0,0,0,2,17,64,3.27,44,1,7,2,6,0,9,0.46,6,0,1,1,1,0,16,4,6,6,3,64,27.3,8,8,6,22,15,1,810,17,97,257,462,128,810,24,37.5,33,51.6,561,4196,2467,93,48,47,33,23,647,192
48,Calvin Bassey,ng NGA,DF,Fulham,24,1999,34.2,Matches,7,0,0,26,32,2,8,20,34,0,0,0,168,43,33,56.6,1,14,4,28.6,0.41,0.12,0.07,0.25,15.3,0,0,0,1,1,0.07,0,0,1934,2155,89.7,34171,11961,821,862,95.2,941,1003,93.8,140,228,61.4,0,0.1,0.4,-0.1,3,152,3,0,116,2025,128,48,0,10,8,0,0,0,0,2,17,23,0.67,19,1,2,17,0,1,3,0.09,2,0,0,0,0,1,54,35,19,0,22,33,71,9,40,23,74,118,8,2463,324,1205,1151,132,19,2463,15,45.5,11,33.3,1571,8212,4940,39,20,5,34,8,1716,15
49,Altay Bayındır,tr TUR,GK,Manchester Utd,26,1998,4,Matches,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,50,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,92,152,60.5,2444,1386,13,13,100,52,55,94.5,26,81,32.1,0,0,0,0,0,1,0,0,0,121,31,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,168,145,166,2,0,0,168,0,,0,,110,432,196,0,0,0,0,0,103,0
50,Jan Bednarek,pl POL,DF,Southampton,28,1996,28.1,Matches,7,0,0,31,13,0,1,56,19,0,1,0,106,71,37,65.7,2,5,2,40,0.18,0.07,0.4,1,16,0,0,0,0.7,0.7,0.13,1.3,1.3,1564,1687,92.7,27781,8925,590,620,95.2,856,903,94.8,105,137,76.6,0,0.5,0.9,-0.5,5,72,1,0,60,1606,79,33,0,7,1,0,0,0,0,2,4,16,0.57,15,0,0,36,0,0,0,0,0,0,0,0,0,0,36,23,13,0,16,3,51.6,15,47,11,92,190,5,2049,386,1091,924,41,15,2049,3,100,0,0,1046,3845,1742,5,5,1,9,3,1307,2
51,Armel Bella Kotchap,de GER,DF,Southampton,22,2001,3.7,Matches,0,0,0,3,2,0,0,5,5,0,0,0,19,6,5,54.5,0,1,0,0,0.27,0,0,,9.1,0,0,0,0.3,0.3,0.32,-0.3,-0.3,202,224,90.2,3829,956,65,66,98.5,119,123,96.7,16,29,55.2,0,0,0,0,0,6,0,0,5,219,4,4,0,0,0,0,0,0,0,1,1,2,0.54,1,0,0,2,0,1,0,0,0,0,0,0,0,0,7,5,2,0,3,1,50,3,2,0,12,21,1,263,33,147,115,3,1,263,0,0,1,100,186,936,326,0,0,0,1,0,192,0
52,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,26,1998,18.6,Matches,3,0,0,31,47,1,44,10,24,0,0,0,62,10,19,34.5,2,22,5,22.7,1.18,0.27,0.09,0.4,21.2,2,0,0,1.5,1.5,0.07,0.5,0.5,475,599,79.3,7404,1436,271,304,89.1,152,188,80.9,36,62,58.1,7,3.8,2.8,3.2,27,30,18,8,43,575,23,9,5,4,3,5,4,0,0,1,21,57,3.06,35,5,4,3,7,2,11,0.59,8,1,0,0,1,1,39,17,19,3,14,61,70,6,19,16,49,18,1,843,24,148,394,318,48,843,14,23,31,50.8,528,3269,1573,52,38,11,42,29,592,89
53,Rodrigo Bentancur,uy URU,MF,Tottenham,27,1997,18.3,Matches,9,0,0,34,10,1,4,40,22,0,0,0,121,36,30,54.5,2,22,5,22.7,1.2,0.27,0.09,0.4,17.4,0,0,0,1.3,1.3,0.06,0.7,0.7,946,1076,87.9,15392,3700,450,496,90.7,425,459,92.6,47,63,74.6,0,0.4,1,-0.4,10,109,13,2,100,1036,38,31,4,2,2,0,0,0,0,2,19,45,2.46,36,0,1,8,1,2,3,0.16,3,0,0,0,0,0,40,19,17,4,19,19,47.5,21,25,17,80,38,1,1302,76,323,774,216,24,1302,9,47.4,8,42.1,764,3568,1502,28,24,5,19,20,848,34
54,Daniel Bentley,eng ENG,GK,Wolves,31,1993,2,Matches,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,49,65,75.4,1252,851,6,6,100,33,33,100,10,26,38.5,0,0,0,0,0,1,0,0,0,45,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,69,50,68,1,0,0,69,0,,0,,39,218,134,0,0,0,0,0,26,0
55,Sander Berge,no NOR,MF,Fulham,26,1998,24.7,Matches,6,0,0,31,10,0,3,21,30,0,0,0,126,28,22,56,0,3,1,33.3,0.12,0.04,0,0,8.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,1091,1193,91.5,19377,4626,452,491,92.1,526,557,94.4,96,115,83.5,0,0.6,0.6,-0.6,18,116,5,0,124,1152,41,40,3,7,1,0,0,0,0,0,8,48,1.94,43,1,1,8,0,2,2,0.08,2,0,0,0,0,0,50,23,23,4,27,20,69.2,12,27,19,71,38,1,1384,81,374,799,217,14,1384,11,55,6,30,804,4467,2065,29,25,2,15,16,892,9
56,Lucas Bergvall,se SWE,MF,Tottenham,18,2006,13.5,Matches,3,0,0,20,17,0,21,24,19,0,0,0,73,9,8,52.9,0,12,2,16.7,0.89,0.15,0,0,19.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,629,720,87.4,10567,2202,295,321,91.9,264,294,89.8,53,71,74.6,1,0.6,0.8,0.4,11,53,7,3,49,675,44,21,0,8,10,8,5,2,0,1,11,22,1.63,16,4,0,8,0,0,4,0.3,3,0,0,1,0,0,39,14,20,5,17,45,53.1,15,18,10,63,22,3,885,36,188,478,232,22,885,21,46.7,20,44.4,531,3392,1634,33,21,4,20,19,586,31
57,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,21,2002,27.6,Matches,1,0,0,19,18,3,97,42,51,0,1,1,99,22,42,34.4,0,3,0,0,0.11,0,0,,17.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,1023,1321,77.4,16420,5859,519,581,89.3,418,524,79.8,65,157,41.4,1,1.4,1.7,-0.4,18,76,23,18,70,1067,246,40,1,2,189,17,14,2,0,8,24,42,1.52,33,6,1,15,2,0,3,0.11,3,0,0,0,0,0,87,56,26,5,49,18,53.8,42,38,23,129,75,3,1614,115,577,722,329,17,1614,8,44.4,9,50,816,3948,1866,40,26,5,15,13,887,78
58,Beto,gw GNB,FW,Everton,26,1998,17,Matches,2,0,0,33,23,16,4,4,6,0,0,0,40,99,105,48.5,8,49,23,46.9,2.87,1.35,0.16,0.35,13.1,0,0,0,8.2,8.2,0.17,-0.2,-0.2,156,268,58.2,2060,282,92,137,67.2,44,83,53,7,9,77.8,0,1.2,0.5,-1.2,12,7,8,1,16,264,4,0,1,2,0,1,0,0,0,0,13,26,1.52,16,0,3,2,4,0,1,0.06,1,0,0,0,0,0,14,2,8,4,5,38,62.5,3,12,10,18,24,1,520,29,51,233,242,86,520,19,50,17,44.7,267,1242,478,15,12,9,71,37,378,77
59,Philip Billing,dk DEN,MF,Bournemouth,28,1996,2,Matches,1,0,0,3,2,0,10,5,5,0,0,0,14,6,4,60,0,5,1,20,2.45,0.49,0,0,17.9,0,0,0,0.6,0.6,0.11,-0.6,-0.6,70,102,68.6,1023,400,43,51,84.3,19,27,70.4,4,15,26.7,0,1.1,1,-1.1,9,9,7,2,15,91,10,1,1,1,1,6,2,2,1,1,2,16,7.83,13,0,0,0,0,2,0,0,0,0,0,0,0,0,14,7,6,1,3,3,75,1,3,3,19,2,0,148,5,20,72,57,12,148,1,33.3,0,0,58,254,163,3,1,1,7,4,75,13
60,Yves Bissouma,ml MLI,MF,Tottenham,27,1996,15.6,Matches,7,0,0,28,18,0,2,18,31,0,2,0,85,7,7,50,2,11,4,36.4,0.7,0.26,0.18,0.5,23.4,0,0,0,0.6,0.6,0.06,1.4,1.4,755,852,88.6,11376,2858,413,448,92.2,278,300,92.7,36,60,60,0,0.3,0.6,-0.3,6,61,10,1,75,807,42,41,2,2,1,0,0,0,0,3,10,16,1.02,15,0,0,6,0,1,0,0,0,0,0,0,0,0,49,20,25,4,19,22,55.9,15,11,5,67,40,4,1039,71,304,584,159,5,1039,7,31.8,15,68.2,610,3602,1611,15,17,0,25,15,704,3
61,Oscar Bobb,no NOR,FW,Manchester City,21,2003,0.2,Matches,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,13,15,86.7,169,33,8,10,80,4,4,100,0,0,,0,0.1,0,-0.1,1,0,1,0,1,14,1,0,0,0,0,0,0,0,0,0,0,2,11.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,15,0,2,6,7,0,15,2,100,0,0,10,67,32,1,0,0,0,0,13,1
62,Lamare Bogarde,nl NED,"DF,MF",Aston Villa,20,2004,5.3,Matches,2,0,0,8,11,0,0,1,6,0,0,0,13,6,6,50,0,1,1,100,0.19,0.19,0,0,20.2,0,0,0,0,0,0.04,0,0,240,272,88.2,3682,1154,129,139,92.8,107,116,92.2,3,9,33.3,0,0.1,0.1,-0.1,2,24,1,0,14,239,31,14,0,0,17,0,0,0,0,2,1,10,1.89,8,1,0,3,0,1,1,0.19,1,0,0,0,0,0,14,6,6,2,10,4,62.5,6,5,2,15,13,0,325,16,95,191,40,4,325,2,50,1,25,173,1031,599,12,6,1,6,8,212,9
63,Willy Boly,ci CIV,DF,Nott'ham Forest,33,1991,1.7,Matches,1,0,0,1,0,0,0,3,1,0,0,0,5,6,2,75,0,1,1,100,0.6,0.6,0,0,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,55,70,78.6,1010,477,20,22,90.9,30,32,93.8,4,15,26.7,0,0,0,0,0,3,0,0,2,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,5,1,0,4,0,100,0,4,2,9,12,0,97,22,63,32,2,1,97,0,,0,,35,128,45,0,0,0,1,0,46,0
64,Sven Botman,nl NED,DF,Newcastle Utd,24,2000,4.6,Matches,1,0,0,5,4,0,0,5,9,0,0,0,14,17,9,65.4,0,5,2,40,1.09,0.44,0,0,7.1,0,0,0,0.5,0.5,0.12,-0.5,-0.5,220,246,89.4,3768,1437,93,107,86.9,103,107,96.3,15,21,71.4,0,0.5,0.2,-0.5,2,13,0,0,7,238,8,7,1,2,1,0,0,0,0,0,0,4,0.87,1,0,0,4,0,0,0,0,0,0,0,0,0,0,12,6,5,1,7,3,77.8,2,5,1,17,25,1,304,40,132,160,16,11,304,1,33.3,1,33.3,145,670,337,0,1,0,5,1,197,0
65,Jarrod Bowen,eng ENG,"FW,MF",West Ham,27,1996,33,Matches,1,0,0,20,51,10,106,16,26,0,0,0,129,12,48,20,13,86,36,41.9,2.6,1.09,0.14,0.33,17.4,1,1,1,8.6,7.8,0.09,4.4,4.2,584,815,71.7,9476,2687,326,388,84,187,250,74.8,54,94,57.4,8,6.8,6.5,1.2,51,41,46,8,91,722,87,6,7,4,3,44,28,15,0,6,44,113,3.42,70,13,6,4,9,2,15,0.45,11,2,1,1,0,0,41,13,12,16,19,130,47.5,21,22,18,57,25,0,1252,28,132,466,678,171,1251,44,33.8,76,58.5,741,5306,2501,109,46,61,70,77,834,212
66,Conor Bradley,nir NIR,DF,Liverpool,21,2003,8.4,Matches,4,0,0,12,14,1,7,4,10,0,0,0,51,11,7,61.1,0,10,3,30,1.19,0.36,0,0,14.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7,456,544,83.8,6875,1711,261,286,91.3,175,198,88.4,12,36,33.3,2,1.4,1.4,0.6,7,26,3,1,33,471,71,13,0,2,58,0,0,0,0,2,12,19,2.27,13,0,5,2,1,0,4,0.48,3,0,1,0,0,0,14,7,5,2,11,25,50,11,9,7,18,31,0,663,32,197,299,178,43,663,10,40,12,48,369,2332,1356,35,22,9,13,5,411,39
67,Jarrad Branthwaite,eng ENG,DF,Everton,22,2002,27.9,Matches,4,0,0,12,18,1,5,27,20,0,0,0,93,61,42,59.2,0,10,3,30,0.36,0.11,0,0,8.2,0,0,0,1.2,1.2,0.12,-1.2,-1.2,984,1198,82.1,19285,7699,368,409,90,488,539,90.5,121,218,55.5,1,0.7,0.6,0.3,3,86,3,0,66,1141,51,38,1,17,3,0,0,0,0,6,7,13,0.47,11,1,0,23,1,0,2,0.07,1,1,0,0,0,0,36,26,10,0,20,6,71.4,8,31,8,63,191,4,1520,211,783,676,69,28,1520,3,50,2,33.3,747,4143,2515,10,14,2,8,4,894,2
68,James Bree,eng ENG,DF,Southampton,26,1997,11.9,Matches,0,0,0,4,5,0,29,9,14,0,0,0,65,12,7,63.2,0,4,1,25,0.33,0.08,0,0,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,500,599,83.5,7922,2204,243,269,90.3,220,253,87,27,52,51.9,1,0.9,0.7,0.1,10,29,7,6,34,549,49,9,0,0,36,3,2,0,0,1,9,16,1.34,13,2,0,3,0,0,1,0.08,1,0,0,0,0,0,19,8,10,1,10,8,40,15,10,7,28,29,0,694,49,221,308,170,11,694,4,50,2,25,363,1586,808,13,12,1,9,5,443,43
69,Ben Brereton,cl CHI,FW,Southampton,25,1999,5,Matches,1,0,0,4,8,1,5,0,2,0,0,0,16,9,7,56.3,0,11,1,9.1,2.2,0.2,0,0,17.3,0,0,0,0.9,0.9,0.08,-0.9,-0.9,128,166,77.1,1836,383,83,95,87.4,36,53,67.9,7,11,63.6,0,0.1,0.1,-0.1,3,9,2,1,9,163,2,1,1,0,1,0,0,0,0,1,3,9,1.8,7,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,2,1,1,4,11.1,8,2,1,3,4,0,206,4,19,76,112,20,206,1,25,2,50,136,791,394,12,13,4,9,4,171,42
70,Nathan Broadhead,wls WAL,"MF,FW",Ipswich Town,26,1998,7.8,Matches,1,0,0,4,13,2,9,4,4,0,0,0,32,1,10,9.1,2,13,8,61.5,1.67,1.03,0.15,0.25,15.8,0,0,0,1.7,1.7,0.13,0.3,0.3,178,228,78.1,2473,457,110,123,89.4,58,72,80.6,3,12,25,0,0.7,1.1,-0.7,7,12,6,0,14,218,10,0,3,1,2,3,3,0,0,0,11,22,2.82,15,0,6,1,0,0,2,0.26,1,0,1,0,0,0,9,3,6,0,3,34,25,9,8,7,13,5,0,317,7,41,161,126,21,317,17,50,15,44.1,174,1238,584,20,16,5,19,15,222,33
71,Armando Broja,al ALB,FW,Everton,22,2001,3.7,Matches,1,0,0,6,4,3,1,1,1,0,0,0,9,18,21,46.2,0,4,0,0,1.08,0,0,,17.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,53,73,72.6,594,101,35,45,77.8,10,12,83.3,2,3,66.7,0,0.2,0.1,-0.2,4,3,0,0,2,72,0,0,0,0,0,0,0,0,0,1,1,7,1.89,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,16,,0,3,3,4,4,0,127,4,14,47,72,18,127,8,50,7,43.8,64,577,281,12,8,3,16,13,94,26
72,David Brooks,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,Matches,3,0,0,11,18,0,52,5,6,0,0,0,50,7,10,41.2,2,25,12,48,2.34,1.13,0.08,0.17,16.3,0,0,0,2.5,2.5,0.1,-0.5,-0.5,310,411,75.4,4795,1429,176,205,85.9,101,130,77.7,24,47,51.1,0,1.9,2,-1.9,20,22,18,6,35,366,44,14,3,0,10,17,7,4,0,1,14,46,4.31,36,6,2,2,0,0,2,0.19,1,0,0,1,0,0,14,2,8,4,2,34,12.5,14,18,16,19,9,1,545,15,59,207,289,39,545,11,32.4,20,58.8,342,2344,1115,35,25,10,30,14,375,83
73,Emi Buendía,ar ARG,"MF,FW",Aston Villa,27,1996,1.1,Matches,1,0,0,4,6,0,0,0,6,0,0,0,8,0,2,0,0,5,0,0,4.59,0,0,,19.1,1,0,0,0.7,0.7,0.13,-0.7,-0.7,49,60,81.7,624,166,33,36,91.7,12,14,85.7,1,5,20,0,0,0,0,1,4,1,0,7,59,1,1,1,0,0,0,0,0,0,0,0,3,2.76,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,2,0,5,5,4,6,2,0,82,0,17,35,31,3,82,0,0,2,100,53,185,119,3,5,0,4,3,64,6
74,Santiago Bueno,uy URU,DF,Wolves,25,1998,18.7,Matches,2,0,0,26,5,0,0,15,21,0,0,0,43,35,31,53,0,6,3,50,0.32,0.16,0,0,14,0,0,0,0.4,0.4,0.07,-0.4,-0.4,741,842,88,13598,4177,260,281,92.5,417,444,93.9,51,91,56,0,0,0.1,0,0,24,2,0,28,807,34,21,1,3,4,0,0,0,0,1,9,12,0.64,10,1,0,21,0,1,4,0.21,3,0,0,0,0,1,41,22,18,1,17,4,77.3,5,36,15,56,70,0,1025,170,522,485,21,6,1025,0,0,4,100,555,2727,1430,1,2,0,2,2,660,1
75,Facundo Buonanotte,ar ARG,"FW,MF",Leicester City,19,2004,16.9,Matches,8,0,0,37,35,3,43,12,32,0,0,0,79,18,36,33.3,5,36,12,33.3,2.13,0.71,0.14,0.42,17.6,0,0,0,3.9,3.9,0.11,1.1,1.1,437,572,76.4,6930,1757,236,276,85.5,150,182,82.4,35,74,47.3,2,3.1,2.3,-1.1,24,41,13,2,54,501,67,24,7,4,10,26,19,1,0,4,9,51,3.01,27,11,9,6,3,0,5,0.3,1,2,2,0,0,0,53,17,22,14,21,83,31.3,46,34,28,65,14,0,874,26,128,452,307,39,874,28,33.7,49,59,479,2997,1347,39,26,9,58,39,528,74
76,Cameron Burgess,au AUS,DF,Ipswich Town,28,1995,17.1,Matches,0,0,0,6,4,1,0,14,12,0,0,0,44,44,22,66.7,0,10,2,20,0.58,0.12,0,0,9.6,0,0,0,1.1,1.1,0.11,-1.1,-1.1,626,774,80.9,11461,5485,259,285,90.9,295,340,86.8,64,127,50.4,2,0.5,0.4,1.5,7,47,4,0,42,710,60,28,1,1,0,0,0,0,0,4,7,14,0.82,14,0,0,15,0,0,3,0.18,3,0,0,0,0,0,17,14,3,0,9,0,81.8,2,20,5,31,128,3,982,248,609,327,48,24,982,0,,0,,430,1965,1002,2,4,0,3,0,573,4
77,Dan Burn,eng ENG,DF,Newcastle Utd,32,1992,37,Matches,11,0,0,34,12,5,3,27,24,0,0,2,103,146,75,66.1,1,23,7,30.4,0.62,0.19,0.04,0.14,9.7,0,0,0,2,2,0.09,-1,-1,1774,2006,88.4,32347,11375,621,692,89.7,1029,1088,94.6,110,181,60.8,1,0.9,1.1,0.1,9,50,9,0,75,1968,37,25,0,12,8,0,0,0,0,1,16,27,0.73,21,1,0,26,1,0,4,0.11,3,1,0,0,0,0,39,22,15,2,20,4,55.6,16,36,10,66,197,4,2386,366,1305,959,130,52,2386,3,75,1,25,1346,6322,2798,12,8,1,24,3,1615,14
78,Wes Burns,wls WAL,"FW,DF",Ipswich Town,29,1994,10.3,Matches,1,0,0,4,11,0,46,10,11,0,0,0,50,8,21,27.6,0,7,1,14.3,0.68,0.1,0,0,18.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5,153,253,60.5,2416,597,82,102,80.4,51,78,65.4,14,36,38.9,1,1.6,1.2,-0.6,10,8,8,7,8,244,9,1,0,1,8,0,0,0,0,0,24,16,1.55,12,0,1,2,2,0,1,0.1,1,0,0,0,0,0,13,1,9,3,4,24,40,6,7,5,23,13,2,350,21,69,129,160,18,350,9,37.5,14,58.3,216,1458,696,38,13,10,17,13,220,65
79,Nathan Butler-Oyedeji,eng ENG,FW,Arsenal,21,2003,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,100,12.86,12.86,0,0,15.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,0,,0,0,0,0,0,0,0,0,0,0
80,Moisés Caicedo,ec ECU,"MF,DF",Chelsea,22,2001,37.2,Matches,11,0,0,70,58,0,10,49,73,2,1,0,229,35,16,68.6,1,20,3,15,0.54,0.08,0.05,0.33,25.3,0,0,0,0.8,0.8,0.04,0.2,0.2,1967,2194,89.7,33834,8949,893,964,92.6,878,951,92.3,159,208,76.4,2,3,2.8,-1,30,235,34,2,215,2116,74,47,12,13,27,0,0,0,0,4,20,98,2.63,86,0,2,10,3,7,9,0.24,6,0,0,0,2,1,114,44,54,16,54,64,62.8,32,49,39,163,60,1,2579,95,562,1570,476,15,2579,29,45.3,22,34.4,1409,6882,3384,43,38,2,37,25,1780,37
81,Tom Cairney,sct SCO,MF,Fulham,33,1991,7,Matches,3,1,0,8,19,0,20,4,5,0,0,0,52,5,9,35.7,2,11,4,36.4,1.58,0.57,0.18,0.5,20.4,2,0,0,0.8,0.8,0.07,1.2,1.2,569,627,90.7,9151,1910,316,336,94,206,223,92.4,42,54,77.8,0,1.1,1.2,-1.1,11,53,7,3,53,602,25,11,0,2,1,8,3,3,0,0,8,33,4.71,28,2,0,1,1,0,3,0.43,3,0,0,0,0,0,13,5,2,6,4,13,57.1,3,7,6,17,3,1,683,12,123,347,223,18,683,5,38.5,4,30.8,456,2179,1047,18,17,4,6,4,553,33
82,Jens Cajuste,se SWE,MF,Ipswich Town,24,1999,21.8,Matches,2,0,0,24,22,0,10,28,22,0,0,0,107,13,22,37.1,1,12,1,8.3,0.55,0.05,0.08,1,19.7,0,0,0,0.7,0.7,0.05,0.3,0.3,647,783,82.6,10596,2229,301,338,89.1,300,352,85.2,31,61,50.8,1,0.8,0.7,0.2,13,51,6,1,59,719,64,23,1,5,41,0,0,0,0,0,12,36,1.65,28,2,4,10,1,1,2,0.09,1,0,1,0,0,0,44,19,23,2,21,53,42.9,28,25,15,72,33,2,1017,61,286,530,217,15,1017,28,52.8,19,35.8,481,2609,1329,26,23,3,23,17,594,20
