Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
521,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,19,2003,7.2,Matches,4,0,0,11,3,1,2,14,13,0,0,0,55,10,12,45.5,0,9,3,33.3,1.24,0.41,0.00,0.00,24.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,133,183,72.7,2479,777,53,60,88.3,64,78,82.1,13,26,50.0,0,0.2,0.1,-0.2,5,18,1,1,18,183,0,0,0,3,0,0,0,0,0,0,7,13,1.79,11,0,1,2,0,1,0,0.00,0,0,0,0,0,0,19,10,7,2,6,13,50.0,6,8,6,33,15,0,281,26,89,151,49,8,281,5,38.5,8,61.5,131,679,202,4,7,0,10,9,118,5
522,Mile Svilar,rs SRB,GK,Roma,22,1999,3.0,Matches,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,49,77,63.6,1589,1235,4,4,100.0,25,25,100.0,19,47,40.4,0,0.0,0.0,0.0,0,3,0,0,0,56,21,5,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,79,70,79,0,0,0,79,0,,0,,46,373,243,0,0,0,0,0,26,0
523,Wojciech Szczęsny,pl POL,GK,Juventus,32,1990,27.5,Matches,0,0,0,0,1,0,0,0,0,0,0,0,35,10,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,625,789,79.2,18108,12812,99,99,100.0,287,290,99.0,238,395,60.3,0,0.0,0.0,0.0,0,4,1,0,0,581,206,52,0,5,1,0,0,0,0,2,1,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,0,1,0.0,1,0,0,1,7,0,837,731,833,4,0,0,837,1,100.0,0,0.0,498,2576,1593,0,0,0,1,0,406,0
524,Benjamin Tahirovic,ba BIH,MF,Roma,19,2003,3.9,Matches,1,0,0,5,2,0,5,3,5,0,0,0,26,5,2,71.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,133,156,85.3,2282,474,60,66,90.9,56,64,87.5,14,19,73.7,0,0.2,0.2,-0.2,4,8,2,2,9,153,3,2,0,1,1,0,0,0,0,0,3,6,1.53,6,0,0,4,0,0,0,0.00,0,0,0,0,0,0,8,5,2,1,4,2,33.3,8,9,5,11,3,0,194,10,58,112,26,1,194,1,50.0,1,50.0,91,453,185,0,3,0,2,1,117,3
525,Adrien Tameze,cm CMR,MF,Hellas Verona,28,1994,33.7,Matches,3,0,0,32,31,1,21,37,30,0,0,0,218,27,31,46.6,0,12,2,16.7,0.36,0.06,0.00,0.00,22.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9,835,1092,76.5,14351,4390,376,468,80.3,363,430,84.4,73,116,62.9,0,0.9,1.2,-0.9,22,91,17,3,103,1020,64,49,0,6,4,0,0,0,0,8,30,53,1.57,44,2,1,14,4,1,3,0.09,3,0,0,0,0,0,51,21,26,4,28,53,44.4,35,51,37,88,55,2,1428,97,380,829,244,21,1428,26,49.1,22,41.5,713,3953,1618,32,34,4,39,34,739,58
526,Ciprian Tătărușanu,ro ROU,GK,Milan,36,1986,16.0,Matches,0,0,0,0,3,0,0,1,0,0,0,0,23,1,1,50.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,434,560,77.5,12788,9173,60,60,100.0,198,204,97.1,174,290,60.0,1,0.5,0.0,+0.5,2,9,0,0,0,445,111,28,0,2,0,0,0,0,0,4,0,7,0.44,5,2,0,0,0,0,2,0.12,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,2,0,587,509,587,0,0,0,587,0,,0,,359,1963,1284,0,0,0,0,0,315,0
527,Filippo Terracciano,it ITA,"DF,MF",Hellas Verona,19,2003,9.1,Matches,2,0,0,7,17,0,25,10,13,0,0,0,47,15,20,42.9,0,5,3,60.0,0.55,0.33,0.00,0.00,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,235,343,68.5,4308,1770,88,113,77.9,115,148,77.7,21,53,39.6,1,1.2,1.5,-0.2,8,21,10,4,37,290,51,7,1,4,42,2,1,1,0,2,12,14,1.53,9,2,2,4,0,0,2,0.22,2,0,0,0,0,0,20,11,7,2,15,12,75.0,5,7,3,30,14,0,439,21,110,224,113,9,439,6,50.0,3,25.0,217,1267,618,16,13,0,17,4,242,24
528,Pietro Terracciano,it ITA,GK,Fiorentina,32,1990,29.0,Matches,1,0,0,2,0,0,0,1,1,0,2,0,51,6,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,816,1072,76.1,23589,16226,130,133,97.7,358,365,98.1,324,566,57.2,0,0.0,0.0,0.0,0,16,0,0,0,796,273,75,0,2,0,0,0,0,0,3,1,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,0,2,1,66.7,1,0,0,3,14,0,1135,893,1125,10,0,0,1135,1,100.0,0,0.0,602,3154,1984,0,0,0,1,0,612,0
529,Aleksa Terzić,rs SRB,DF,Fiorentina,22,1999,10.4,Matches,2,0,0,4,12,3,79,5,9,0,0,0,59,7,9,43.8,1,10,2,20.0,0.96,0.19,0.10,0.50,24.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6,582,724,80.4,10551,3203,258,282,91.5,239,292,81.8,73,112,65.2,1,1.9,1.9,-0.9,25,34,26,23,40,590,131,12,0,1,111,8,0,5,0,3,19,43,4.13,32,6,4,4,0,0,5,0.48,3,1,0,1,0,0,16,9,4,3,11,27,52.4,10,13,9,21,16,0,824,26,220,341,272,9,824,16,59.3,8,29.6,484,3453,1961,49,28,4,14,7,511,61
530,Florian Thauvin,fr FRA,"FW,MF",Udinese,29,1993,6.1,Matches,1,0,0,9,7,1,37,2,1,0,0,0,18,7,7,50.0,0,10,3,30.0,1.65,0.49,0.00,0.00,22.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,144,216,66.7,2489,708,71,88,80.7,51,71,71.8,17,42,40.5,0,1.1,1.3,-1.1,10,9,10,2,24,182,33,6,3,1,2,18,7,4,0,1,6,24,3.94,13,6,2,0,2,0,1,0.16,1,0,0,0,0,0,2,0,2,0,2,33,15.4,11,5,5,4,2,0,292,4,15,138,144,19,292,10,30.3,21,63.6,187,1209,518,19,19,5,19,8,216,49
531,Malick Thiaw,de GER,DF,Milan,20,2001,15.1,Matches,5,0,0,14,7,1,2,12,26,0,0,0,93,52,26,66.7,0,8,3,37.5,0.53,0.20,0.00,0.00,10.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8,932,1056,88.3,18898,6496,275,311,88.4,541,576,93.9,112,154,72.7,0,0.2,0.2,-0.2,2,53,5,0,67,1037,19,12,0,4,5,0,0,0,0,0,5,15,0.99,14,0,0,5,0,0,0,0.00,0,0,0,0,0,0,31,22,9,0,11,4,55.0,9,11,6,43,65,1,1196,108,546,613,44,15,1196,1,25.0,2,50.0,732,3425,1896,6,10,0,4,4,824,2
532,Kristian Thorstvedt,no NOR,MF,Sassuolo,23,1999,12.6,Matches,5,0,0,18,22,0,10,14,7,0,0,0,63,28,25,52.8,2,20,8,40.0,1.58,0.63,0.10,0.25,16.4,0,0,0,2.1,2.1,0.11,-0.1,-0.1,372,488,76.2,5598,1802,208,249,83.5,130,167,77.8,19,32,59.4,1,1.1,1.2,-0.1,10,44,6,1,60,476,12,6,2,1,6,0,0,0,0,0,15,28,2.21,21,0,2,5,1,1,1,0.08,1,0,0,0,0,0,16,4,9,3,6,15,35.3,11,19,14,30,13,0,629,20,97,366,178,36,629,7,46.7,2,13.3,339,1778,892,31,19,7,20,11,445,54
533,Jeremy Toljan,de GER,DF,Sassuolo,27,1994,29.7,Matches,3,0,0,10,14,0,28,18,23,0,1,0,142,10,21,32.3,0,5,0,0.0,0.17,0.00,0.00,,18.1,0,0,0,0.5,0.5,0.10,-0.5,-0.5,1363,1610,84.7,21955,8084,722,793,91.0,505,576,87.7,104,163,63.8,1,2.4,1.6,-1.4,22,124,23,7,142,1299,308,33,2,10,275,0,0,0,0,3,32,42,1.41,41,1,0,14,0,0,3,0.10,3,0,0,0,0,0,36,17,14,5,22,13,66.7,11,31,17,54,60,1,1817,79,630,868,328,23,1817,7,53.8,6,46.2,970,5068,2834,56,41,3,25,14,1105,99
534,Rafael Tolói,it ITA,DF,Atalanta,31,1990,30.9,Matches,8,0,0,38,20,3,22,57,44,0,2,0,233,43,33,56.6,2,29,9,31.0,0.94,0.29,0.07,0.22,13.2,0,0,0,2.8,2.8,0.10,-0.8,-0.8,1351,1682,80.3,24720,9204,570,627,90.9,619,707,87.6,145,290,50.0,1,1.2,1.2,-0.2,17,126,15,2,148,1628,48,24,2,10,23,0,0,0,0,6,21,47,1.52,39,0,3,18,0,1,8,0.26,7,0,0,1,0,0,69,37,32,0,35,15,54.7,29,42,24,126,88,1,2031,161,834,922,297,43,2031,6,40.0,9,60.0,1095,4596,2514,21,42,0,21,5,1291,29
535,Fikayo Tomori,eng ENG,DF,Milan,24,1997,30.7,Matches,5,0,0,28,25,1,6,29,34,0,1,0,190,62,30,67.4,1,9,4,44.4,0.29,0.13,0.11,0.25,14.1,0,0,0,1.3,1.3,0.15,-0.3,-0.3,1697,1922,88.3,34375,10863,568,608,93.4,876,942,93.0,242,324,74.7,1,0.8,0.9,+0.2,9,91,7,0,122,1786,129,51,4,19,13,0,0,0,0,7,18,23,0.75,19,2,0,25,1,1,2,0.07,2,0,0,0,0,0,70,44,25,1,22,6,64.7,12,46,21,99,88,1,2218,243,1089,1078,63,14,2218,3,50.0,1,16.7,1258,6315,3346,26,6,0,9,3,1423,10
536,Sandro Tonali,it ITA,MF,Milan,22,2000,30.1,Matches,7,0,0,35,32,5,130,25,41,0,0,0,178,15,18,45.5,2,32,14,43.8,1.06,0.46,0.06,0.14,22.2,6,0,0,2.4,2.4,0.07,-0.4,-0.4,1185,1565,75.7,21009,6485,526,610,86.2,482,583,82.7,139,278,50.0,7,5.7,4.5,+1.3,62,124,29,8,159,1361,193,94,7,14,21,74,23,42,0,11,30,101,3.35,62,26,2,9,2,3,13,0.43,9,1,1,1,0,1,64,35,24,5,27,23,61.4,17,34,25,89,26,1,1836,48,356,1007,491,33,1836,9,39.1,10,43.5,937,5641,2809,61,40,2,41,9,1154,86
537,Lorenzo Tonelli,it ITA,DF,Empoli,32,1990,0.2,Matches,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,5,7,71.4,81,46,3,3,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,8,0,4,4,0,0,8,0,,0,,4,29,5,0,0,0,0,0,4,0
538,William Troost-Ekong,ng NGA,DF,Salernitana,28,1993,4.9,Matches,1,0,0,7,1,0,1,6,3,0,0,0,13,18,9,66.7,1,2,1,50.0,0.41,0.20,0.50,1.00,9.0,0,0,0,0.7,0.7,0.35,+0.3,+0.3,148,179,82.7,3117,1047,31,36,86.1,102,112,91.1,13,24,54.2,0,0.0,0.0,0.0,0,1,1,1,6,176,3,3,0,0,0,0,0,0,0,0,1,1,0.20,1,0,0,4,0,0,1,0.20,1,0,0,0,0,0,11,7,4,0,6,0,85.7,1,7,3,17,10,0,226,27,128,94,5,3,226,0,,0,,126,603,200,1,1,0,2,0,130,0
539,Frank Tsadjout,it ITA,FW,Cremonese,23,1999,11.7,Matches,1,0,0,22,18,4,4,8,8,0,0,0,39,59,60,49.6,3,26,10,38.5,2.23,0.86,0.12,0.30,17.3,0,0,0,2.0,2.0,0.08,+1.0,+1.0,184,271,67.9,2340,400,113,155,72.9,54,76,71.1,3,8,37.5,1,0.5,0.3,+0.5,10,14,5,0,18,266,4,0,0,0,1,0,0,0,0,1,2,22,1.89,18,0,0,1,1,0,3,0.26,3,0,0,0,0,0,10,3,6,1,3,19,33.3,6,7,6,18,9,0,404,11,35,197,176,49,404,12,63.2,2,10.5,209,1004,415,15,10,5,37,10,299,63
540,Alessandro Tuia,it ITA,DF,Lecce,32,1990,5.7,Matches,1,0,0,9,2,0,1,15,6,0,0,0,34,10,14,41.7,0,2,1,50.0,0.35,0.18,0.00,0.00,11.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,142,204,69.6,3226,1193,31,42,73.8,82,100,82.0,26,58,44.8,0,0.0,0.1,0.0,1,15,1,1,20,193,11,10,0,6,0,0,0,0,0,0,0,5,0.88,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,10,6,4,0,3,4,33.3,6,3,2,25,29,0,266,26,135,127,7,2,266,2,50.0,1,25.0,105,488,264,1,1,0,1,0,123,0
541,Martin Turk,si SVN,GK,Sampdoria,18,2003,4.0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,89,142,62.7,3103,2663,10,10,100.0,33,35,94.3,44,95,46.3,0,0.0,0.0,0.0,0,1,0,0,0,89,53,10,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,156,142,156,0,0,0,156,0,,0,,82,433,271,0,0,0,0,0,59,0
542,Destiny Udogie,it ITA,DF,Udinese,19,2002,30.0,Matches,5,0,0,37,58,5,29,36,45,0,2,0,175,17,15,53.1,3,27,7,25.9,0.90,0.23,0.11,0.43,13.7,0,0,0,2.9,2.9,0.11,+0.1,+0.1,931,1127,82.6,13917,4753,523,589,88.8,348,410,84.9,37,51,72.5,4,4.2,2.2,-0.2,34,67,30,4,106,966,160,23,1,2,133,4,0,0,0,1,40,88,2.93,61,6,7,6,7,3,8,0.27,7,0,0,1,0,0,71,42,24,5,34,122,57.6,25,34,28,107,25,0,1503,67,346,652,545,76,1503,51,41.8,50,41.0,904,6569,3420,109,71,31,58,36,902,155
543,Samir Ujkani,xk KVX,GK,Empoli,34,1988,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,3,3,100.0,64,45,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,0,0,3,0,,0,,2,26,17,0,0,0,0,0,1,0
544,Samuel Umtiti,fr FRA,DF,Lecce,28,1993,23.5,Matches,8,0,0,32,27,0,2,26,34,0,0,0,167,34,26,56.7,0,12,0,0.0,0.51,0.00,0.00,,16.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8,724,868,83.4,14243,4927,243,281,86.5,371,396,93.7,97,159,61.0,0,0.1,0.2,-0.1,3,47,5,1,56,807,57,53,0,8,4,0,0,0,0,4,12,10,0.43,7,1,1,14,0,1,0,0.00,0,0,0,0,0,0,52,25,25,2,18,15,66.7,9,26,12,78,79,0,1107,123,538,543,37,10,1107,8,53.3,5,33.3,529,2496,1345,12,9,0,7,5,530,2
545,Diego Valencia,cl CHI,"MF,FW",Salernitana,22,2000,2.6,Matches,1,0,0,8,6,0,5,1,5,0,0,0,10,2,4,33.3,0,1,1,100.0,0.39,0.39,0.00,0.00,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,52,75,69.3,753,195,37,44,84.1,8,14,57.1,5,7,71.4,0,0.1,0.0,-0.1,2,1,2,1,4,69,6,0,0,0,6,0,0,0,0,0,3,1,0.39,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,8,4,2,2,2,2,22.2,7,10,9,9,2,0,109,4,24,46,41,4,109,0,0.0,1,50.0,59,211,82,1,0,0,7,3,66,21
546,Emanuele Valeri,it ITA,DF,Cremonese,23,1998,30.9,Matches,3,0,0,27,37,5,147,22,27,0,0,0,190,13,26,33.3,2,40,6,15.0,1.29,0.19,0.05,0.33,21.5,3,0,0,2.2,2.2,0.05,-0.2,-0.2,753,1258,59.9,13771,6184,330,407,81.1,303,492,61.6,96,258,37.2,3,4.6,3.8,-1.6,53,66,52,32,90,940,309,24,4,20,272,13,0,12,0,9,44,94,3.04,67,15,2,3,8,1,5,0.16,3,2,0,0,0,0,54,29,21,4,29,71,42.0,40,17,14,76,44,1,1610,64,418,642,584,56,1610,18,25.4,40,56.3,806,5640,3186,111,58,20,64,26,837,158
547,Mattia Valoti,it ITA,"MF,FW",Monza,28,1993,5.0,Matches,1,0,0,16,12,2,2,3,10,0,0,0,23,17,21,44.7,0,2,1,50.0,0.40,0.20,0.00,0.00,9.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,122,166,73.5,2009,466,55,68,80.9,47,64,73.4,13,20,65.0,0,0.1,0.1,-0.1,3,17,2,1,16,164,1,1,0,3,0,0,0,0,0,1,4,7,1.39,4,0,0,3,1,2,0,0.00,0,0,0,0,0,0,17,7,9,1,5,10,31.3,11,13,10,20,6,0,231,9,53,133,48,5,231,3,30.0,4,40.0,114,673,281,7,4,0,10,5,152,9
548,Johan Vásquez,mx MEX,DF,Cremonese,23,1998,20.1,Matches,7,0,0,21,19,0,4,45,26,0,0,0,129,35,44,44.3,1,12,1,8.3,0.60,0.05,0.08,1.00,12.3,0,0,0,0.7,0.7,0.06,+0.3,+0.3,632,810,78.0,11163,4435,257,298,86.2,318,366,86.9,46,114,40.4,0,0.3,0.3,-0.3,6,39,4,1,48,739,69,33,1,1,29,0,0,0,0,2,14,20,0.99,17,0,0,20,3,0,1,0.05,1,0,0,0,0,0,41,34,7,0,18,14,46.2,21,27,7,86,93,1,1060,161,587,401,82,23,1060,11,78.6,3,21.4,505,2403,1311,18,11,1,14,6,543,12
549,Matías Vecino,uy URU,MF,Lazio,30,1991,18.8,Matches,6,0,0,27,10,2,1,16,27,0,0,0,107,31,22,58.5,2,26,5,19.2,1.38,0.27,0.08,0.40,18.5,0,0,0,2.5,2.5,0.10,-0.5,-0.5,830,968,85.7,12291,3427,480,526,91.3,281,323,87.0,44,68,64.7,0,0.5,0.5,-0.5,9,86,8,0,88,962,5,5,2,7,0,0,0,0,0,1,14,29,1.54,27,0,1,10,0,0,3,0.16,3,0,0,0,0,0,47,13,23,11,23,6,46.9,26,33,23,63,39,1,1165,65,278,712,184,25,1165,3,50.0,3,50.0,564,2330,1088,22,10,3,18,3,817,17
550,Miguel Veloso,pt POR,MF,Hellas Verona,36,1986,12.9,Matches,6,0,0,20,8,1,62,6,10,0,0,1,114,14,14,50.0,0,16,2,12.5,1.24,0.15,0.00,0.00,23.3,2,0,0,0.5,0.5,0.03,-0.5,-0.5,429,599,71.6,8600,3315,161,191,84.3,188,224,83.9,72,153,47.1,0,2.1,1.8,-2.1,20,49,13,5,84,511,86,49,1,4,6,29,17,9,1,2,12,36,2.78,20,12,0,6,0,0,2,0.15,2,0,0,0,0,0,33,20,12,1,16,8,61.5,10,26,20,39,14,0,723,31,168,403,168,7,723,4,50.0,2,25.0,309,1883,880,17,13,1,7,7,328,22
551,Lorenzo Venuti,it ITA,DF,Fiorentina,27,1995,10.3,Matches,2,0,0,7,9,1,37,5,7,0,0,0,53,10,9,52.6,0,7,4,57.1,0.68,0.39,0.00,0.00,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,497,609,81.6,8930,2556,217,227,95.6,228,263,86.7,49,97,50.5,1,0.5,0.7,+0.5,8,36,9,4,44,501,106,12,0,3,87,7,0,5,0,2,16,24,2.34,15,6,2,2,0,0,2,0.19,1,1,0,0,0,0,18,6,11,1,11,6,61.1,7,7,5,23,17,2,695,25,202,332,165,10,695,3,50.0,2,33.3,364,1824,933,24,19,2,12,1,441,43
552,Daniele Verde,it ITA,"FW,MF",Spezia,26,1996,11.1,Matches,1,0,0,2,15,3,68,8,4,0,0,0,50,0,2,0.0,3,32,10,31.3,2.89,0.90,0.06,0.20,21.6,1,1,1,2.9,2.1,0.07,+0.1,-0.1,312,443,70.4,5403,1794,143,175,81.7,128,168,76.2,35,74,47.3,0,1.3,2.4,-1.3,18,28,17,6,42,348,93,18,1,6,18,37,20,12,0,2,8,44,3.97,27,12,0,0,1,3,1,0.09,0,1,0,0,0,0,4,3,0,1,3,17,42.9,4,6,6,12,4,0,538,11,63,219,261,30,537,6,35.3,7,41.2,301,1569,592,18,9,8,17,12,345,57
553,Simone Verdi,it ITA,"MF,FW",Hellas Verona,30,1992,12.2,Matches,3,0,0,15,26,1,77,0,10,0,0,0,66,9,14,39.1,5,29,10,34.5,2.38,0.82,0.14,0.40,20.9,6,1,1,2.6,1.8,0.06,+2.4,+2.2,270,414,65.2,5101,1823,123,154,79.9,90,121,74.4,47,96,49.0,0,2.1,1.5,-2.1,20,38,12,5,46,331,79,17,5,7,5,40,22,13,0,4,26,47,3.87,25,12,2,1,4,2,0,0.00,0,0,0,0,0,0,15,7,5,3,6,63,35.3,11,8,7,15,2,0,567,6,50,281,250,25,566,35,55.6,19,30.2,327,2251,1029,34,23,3,35,32,357,57
554,Valerio Verre,it ITA,MF,Sampdoria,28,1994,7.5,Matches,5,0,0,14,13,2,33,9,7,0,0,0,61,12,12,50.0,0,14,3,21.4,1.86,0.40,0.00,0.00,25.3,0,0,0,0.6,0.6,0.04,-0.6,-0.6,282,398,70.9,5116,1682,136,161,84.5,99,135,73.3,41,74,55.4,0,1.1,0.9,-1.1,13,30,14,4,45,361,33,16,3,2,4,9,2,6,0,4,15,30,3.98,22,2,0,1,2,2,0,0.00,0,0,0,0,0,0,14,6,5,3,8,20,47.1,9,9,8,23,3,0,493,8,64,285,153,16,493,10,50.0,9,45.0,284,1351,575,16,13,6,22,20,330,27
555,Guglielmo Vicario,it ITA,GK,Empoli,25,1996,30.9,Matches,3,0,0,0,8,0,0,0,1,0,0,0,29,9,2,81.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,923,1277,72.3,24781,16933,169,170,99.4,479,487,98.4,274,618,44.3,0,0.0,0.0,0.0,0,19,0,0,0,999,277,107,0,0,0,0,0,0,0,1,0,6,0.19,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,50.0,1,0,0,1,15,2,1365,1120,1363,2,0,0,1365,0,,0,,820,4026,2527,0,0,0,0,0,736,0
556,Ronaldo Vieira,gw GNB,MF,Torino,24,1998,0.2,Matches,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,6,7,85.7,93,34,2,2,100.0,2,3,66.7,1,1,100.0,0,0.0,0.1,0.0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,1,0,100.0,0,0,0,1,2,0,13,3,3,5,5,1,13,0,,0,,2,5,0,0,0,0,2,1,5,0
557,Ronaldo Vieira,gw GNB,MF,Sampdoria,24,1998,9.1,Matches,3,0,0,21,9,0,1,13,10,0,1,0,75,8,11,42.1,0,5,1,20.0,0.55,0.11,0.00,0.00,23.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,384,440,87.3,7101,1804,136,152,89.5,195,213,91.5,44,51,86.3,0,0.0,0.2,0.0,0,39,2,0,39,418,20,17,0,1,3,0,0,0,0,2,6,10,1.10,8,1,0,5,0,0,0,0.00,0,0,0,0,0,0,18,4,12,2,10,3,76.9,3,15,10,31,10,2,522,34,138,337,50,3,522,2,66.7,1,33.3,288,1281,455,6,3,1,7,6,315,5
558,Emanuel Vignato,it ITA,"MF,FW",Bologna,21,2000,2.7,Matches,1,0,0,3,1,0,2,3,4,0,0,0,10,2,2,50.0,0,1,1,100.0,0.37,0.37,0.00,0.00,14.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,79,99,79.8,1201,338,40,48,83.3,29,34,85.3,5,8,62.5,1,0.4,0.6,+0.6,3,9,2,1,9,97,2,0,0,2,1,1,1,0,0,0,2,5,1.86,5,0,0,0,0,0,1,0.37,1,0,0,0,0,0,4,2,2,0,2,2,50.0,2,2,2,7,0,0,116,0,23,57,37,2,116,1,50.0,0,0.0,76,374,119,3,3,0,2,4,89,4
559,Emanuel Vignato,it ITA,"MF,FW",Empoli,21,2000,0.6,Matches,0,0,0,1,0,0,2,0,0,0,0,0,3,2,1,66.7,1,2,1,50.0,3.16,1.58,0.50,1.00,19.7,0,0,0,0.2,0.2,0.10,+0.8,+0.8,43,54,79.6,717,115,21,25,84.0,17,19,89.5,3,6,50.0,0,0.1,0.2,-0.1,1,4,2,0,7,51,3,0,0,1,2,1,1,0,0,0,2,5,7.89,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,0,0,1,,0,0,0,2,1,0,60,1,9,28,23,3,60,1,100.0,0,0.0,33,258,42,1,1,1,2,0,43,5
560,Samuele Vignato,it ITA,"MF,FW",Monza,18,2004,0.7,Matches,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,33.3,0,1,0,0.0,1.45,0.00,0.00,,21.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,30,36,83.3,452,45,13,13,100.0,13,15,86.7,2,2,100.0,1,0.3,0.1,+0.7,2,0,1,1,1,35,0,0,0,0,0,0,0,0,0,1,0,1,1.50,1,0,0,0,0,0,1,1.50,1,0,0,0,0,0,0,0,0,0,0,4,,0,1,1,0,0,0,45,0,2,19,24,8,45,3,75.0,1,25.0,31,266,107,4,1,3,2,0,39,6
561,Tonny Vilhena,nl NED,MF,Salernitana,27,1995,25.2,Matches,5,0,0,34,34,1,52,18,22,0,1,0,126,10,34,22.7,4,31,9,29.0,1.23,0.36,0.13,0.44,26.0,1,0,0,2.4,2.4,0.08,+1.6,+1.6,662,864,76.6,10869,3264,344,392,87.8,224,269,83.3,61,120,50.8,1,1.7,1.6,-0.7,19,64,14,6,80,799,61,24,1,14,9,28,5,16,0,4,22,53,2.11,37,9,3,7,3,0,3,0.12,3,0,0,0,0,0,44,16,23,5,20,39,40.0,30,17,10,62,21,0,1091,32,202,609,294,19,1091,17,43.6,19,48.7,591,3063,1302,30,35,3,37,24,682,59
