Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
322,José Luis Morales,es ESP,"FW,MF",Villarreal,35,1987,13.5,Matches,2,0,0,6,10,11,13,2,6,0,0,0,29,8,16,33.3,7,41,21,51.2,3.05,1.56,0.17,0.33,14.7,0,0,0,6.5,6.5,0.17,+0.5,+0.5,181,258,70.2,2380,486,121,150,80.7,46,66,69.7,7,11,63.6,0,1.6,1.0,-1.6,9,4,10,2,15,237,18,0,2,1,4,0,0,0,0,3,14,29,2.16,19,0,5,1,1,0,4,0.30,2,0,0,2,0,0,7,1,2,4,5,51,29.4,12,12,11,9,2,0,402,2,35,142,233,79,402,18,35.3,27,52.9,233,1565,769,40,22,26,24,11,283,92
323,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,205,227,90.3,4750,3000,45,45,100.0,117,120,97.5,43,61,70.5,0,0.0,0.0,0.0,0,0,0,0,0,186,41,4,0,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,234,186,232,2,0,0,234,0,,0,,144,645,257,0,0,0,0,0,142,0
324,Awer Mabil,au AUS,"MF,FW",Cádiz,26,1995,1.8,Matches,0,0,0,0,3,0,9,0,0,0,0,0,6,1,5,16.7,0,3,1,33.3,1.64,0.55,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,34,54,63.0,422,149,22,28,78.6,6,10,60.0,2,9,22.2,0,0.0,0.0,0.0,1,4,0,0,4,48,6,3,0,0,1,2,1,1,0,0,4,2,1.09,0,2,0,1,0,0,0,0.00,0,0,0,0,0,0,2,0,1,1,1,4,33.3,2,1,0,2,1,0,77,2,11,31,36,2,77,2,50.0,2,50.0,47,235,132,5,2,0,7,1,57,14
325,Darwin Machís,ve VEN,FW,Valladolid,29,1993,6.7,Matches,1,0,0,10,12,2,37,3,2,0,0,0,26,2,6,25.0,0,19,6,31.6,2.85,0.90,0.00,0.00,18.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1,137,208,65.9,2613,731,68,81,84.0,42,55,76.4,24,47,51.1,1,2.1,1.8,-1.1,9,7,11,10,10,191,12,2,1,5,8,1,1,0,0,5,13,20,3.02,13,0,2,0,3,0,1,0.15,1,0,0,0,0,0,3,0,2,1,1,30,12.5,7,5,5,6,4,0,295,7,41,110,148,32,295,11,36.7,16,53.3,199,1326,588,29,17,11,21,6,204,53
326,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,Matches,6,1,0,32,45,5,123,26,46,0,0,0,161,47,32,59.5,2,21,4,19.0,0.64,0.12,0.10,0.50,17.4,0,0,0,1.8,1.8,0.08,+0.2,+0.2,819,1221,67.1,14063,6175,415,469,88.5,310,460,67.4,83,213,39.0,4,3.0,2.7,+1.0,34,53,29,21,61,967,248,7,2,9,241,0,0,0,0,6,39,62,1.84,43,10,3,11,5,0,6,0.18,4,0,0,1,1,0,75,54,16,5,45,85,57.7,33,38,27,101,76,0,1599,104,462,660,499,56,1599,35,41.2,35,41.2,804,4817,2118,67,52,14,62,36,860,134
327,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,Matches,0,1,0,15,5,0,1,13,11,0,0,0,53,17,19,47.2,0,6,2,33.3,0.60,0.20,0.00,0.00,11.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,325,391,83.1,6440,2695,110,121,90.9,168,191,88.0,42,67,62.7,0,0.1,0.2,-0.1,2,16,1,1,16,370,19,17,0,1,1,0,0,0,0,2,3,9,0.90,7,1,0,5,0,0,0,0.00,0,0,0,0,0,0,19,11,5,3,10,1,83.3,2,14,9,32,30,1,480,77,302,163,20,11,480,1,100.0,0,0.0,249,1337,533,2,1,0,3,0,250,0
328,Jon Magunazelaia,es ESP,"MF,FW",Real Sociedad,21,2001,0.7,Matches,0,0,0,1,1,0,2,0,0,0,0,0,4,0,2,0.0,0,1,1,100.0,1.38,1.38,0.00,0.00,10.8,0,0,0,0.0,0.0,0.02,0.0,0.0,8,16,50.0,150,56,4,10,40.0,3,4,75.0,1,1,100.0,0,0.4,0.5,-0.4,2,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,1,4,5.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,0.0,2,0,0,1,1,0,28,1,9,4,15,2,28,1,100.0,0,0.0,18,111,70,2,1,0,3,0,15,3
329,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,Matches,3,0,0,25,8,0,9,34,30,0,0,0,93,45,30,60.0,0,18,7,38.9,0.79,0.31,0.00,0.00,14.2,0,0,0,1.8,1.8,0.10,-1.8,-1.8,439,563,78.0,6546,1380,226,277,81.6,169,204,82.8,20,42,47.6,0,0.6,0.8,-0.6,10,28,7,3,42,531,32,12,0,0,0,1,0,0,0,0,10,30,1.31,25,0,0,14,1,1,1,0.04,1,0,0,0,0,0,41,17,18,6,19,9,59.4,13,36,22,75,27,0,795,44,189,437,175,35,795,3,33.3,6,66.7,300,1251,545,13,12,4,17,7,346,29
330,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,Matches,6,1,1,44,23,6,67,24,29,0,1,0,124,52,46,53.1,0,19,7,36.8,0.79,0.29,0.00,0.00,13.0,0,0,0,1.4,1.4,0.07,-1.4,-1.4,1094,1427,76.7,18160,7399,521,578,90.1,467,588,79.4,78,173,45.1,1,2.6,2.6,-1.6,20,89,23,11,93,1187,234,34,1,10,200,0,0,0,0,6,29,50,2.08,41,4,1,7,1,0,6,0.25,5,1,0,0,0,0,53,34,14,5,28,17,66.7,14,28,21,77,73,0,1694,90,549,744,415,51,1694,5,29.4,9,52.9,853,3500,1784,27,22,2,19,7,999,108
331,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,Matches,0,0,0,2,0,0,0,2,2,0,0,0,5,1,1,50.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,13,20,65.0,156,92,7,9,77.8,5,8,62.5,0,0,,0,0.0,0.0,0.0,0,3,0,0,5,20,0,0,0,0,0,0,0,0,0,0,1,1,1.30,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,1,25.0,3,1,0,4,3,0,31,4,12,18,1,0,31,1,100.0,0,0.0,17,77,9,0,0,0,2,2,15,0
332,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,Matches,3,0,0,1,3,0,0,1,0,0,1,0,61,8,1,88.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,697,1086,64.2,20406,15742,144,144,100.0,310,318,97.5,237,613,38.7,0,0.0,0.0,0.0,0,17,0,0,2,740,342,103,0,3,0,0,0,0,0,4,1,4,0.11,1,3,0,0,0,0,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,11,4,1180,973,1153,30,0,0,1180,0,,0,,604,3176,1830,0,0,0,2,1,470,0
333,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,Matches,4,0,0,32,30,0,16,30,43,0,0,0,129,29,20,59.2,0,6,0,0.0,0.29,0.00,0.00,,22.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,918,1067,86.0,13151,5155,546,584,93.5,299,341,87.7,38,84,45.2,0,0.5,0.8,-0.5,9,51,7,3,70,945,121,24,0,4,97,0,0,0,0,1,18,23,1.12,21,0,0,12,1,1,1,0.05,1,0,0,0,0,0,66,46,19,1,38,24,77.6,11,27,15,96,59,0,1297,102,501,658,143,15,1297,6,25.0,12,50.0,708,3214,1819,28,20,9,20,9,770,41
334,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,Matches,1,0,0,16,10,4,2,21,10,0,0,0,62,20,19,51.3,0,2,2,100.0,0.12,0.12,0.00,0.00,19.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,826,911,90.7,16064,5793,288,303,95.0,427,462,92.4,98,120,81.7,0,0.3,0.4,-0.3,4,30,3,0,36,857,52,24,1,12,24,0,0,0,0,2,4,9,0.55,8,1,0,14,0,0,2,0.12,2,0,0,0,0,0,18,14,3,1,6,3,50.0,6,19,5,39,58,0,1051,143,573,429,51,6,1051,1,33.3,1,33.3,614,2874,1516,7,7,0,3,2,726,9
335,Marcão,br BRA,DF,Sevilla,26,1996,4.2,Matches,2,0,0,5,6,0,0,6,2,0,0,0,16,8,4,66.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,187,217,86.2,3094,1265,91,98,92.9,87,93,93.5,8,20,40.0,0,0.0,0.0,0.0,0,16,0,0,13,209,6,5,0,3,0,0,0,0,0,2,3,0,0.00,0,0,0,3,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,1,100.0,0,3,0,8,14,0,255,26,120,130,5,0,255,1,100.0,0,0.0,150,824,422,1,0,0,8,0,186,0
336,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,Matches,2,0,0,0,4,0,0,0,0,0,0,0,22,3,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,449,635,70.7,12898,9202,81,81,100.0,206,212,97.2,161,337,47.8,0,0.0,0.0,0.0,0,6,0,0,1,447,184,53,0,1,0,0,0,0,0,4,0,2,0.11,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,7,0,677,550,673,6,0,0,677,0,,0,,392,1729,1123,0,0,0,0,0,325,0
337,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,Matches,7,0,0,43,16,2,130,29,33,0,0,1,198,25,23,52.1,1,4,2,50.0,0.13,0.06,0.25,0.50,20.3,0,0,0,0.4,0.4,0.10,+0.6,+0.6,1499,1932,77.6,25216,9281,749,849,88.2,608,764,79.6,119,217,54.8,6,3.5,4.5,+2.5,37,170,50,23,204,1552,372,32,0,11,340,0,0,0,0,8,52,75,2.39,63,7,1,6,1,2,9,0.29,8,0,1,0,0,0,67,34,22,11,40,31,52.6,36,42,36,96,59,0,2218,93,525,1042,671,34,2218,12,38.7,17,54.8,1119,4785,2851,76,68,8,26,19,1245,153
338,Alberto Marí,es ESP,"FW,MF",Valencia,21,2001,1.0,Matches,1,0,0,3,2,2,0,0,0,0,0,0,4,2,3,40.0,1,2,1,50.0,2.09,1.05,0.50,1.00,10.7,0,0,0,0.2,0.2,0.12,+0.8,+0.8,8,20,40.0,102,7,7,12,58.3,1,4,25.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2,0,0,0,1,0,30,0,3,12,15,7,30,1,25.0,3,75.0,21,71,27,1,0,1,2,1,26,6
339,José Mari,es ESP,MF,Cádiz,34,1987,4.4,Matches,4,0,0,6,7,0,1,5,7,0,0,0,38,5,7,41.7,0,5,2,40.0,1.13,0.45,0.00,0.00,24.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,168,203,82.8,3584,1144,55,68,80.9,71,76,93.4,37,49,75.5,0,0.3,0.1,-0.3,5,32,1,0,21,188,14,14,0,8,0,0,0,0,0,1,2,13,2.94,10,1,0,1,0,1,0,0.00,0,0,0,0,0,0,16,12,3,1,10,6,62.5,6,3,2,21,9,0,260,15,82,153,29,2,260,3,50.0,3,50.0,129,694,321,5,1,0,6,7,146,4
340,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,Matches,9,0,0,19,8,0,0,24,25,0,1,0,141,49,24,67.1,2,22,8,36.4,0.82,0.30,0.09,0.25,14.1,0,0,0,2.0,2.0,0.09,0.0,0.0,1183,1333,88.7,24083,9951,373,405,92.1,624,665,93.8,171,236,72.5,1,0.6,0.2,+0.4,7,70,0,0,63,1270,62,51,0,19,5,0,0,0,0,1,5,22,0.82,18,0,0,17,1,1,3,0.11,3,0,0,0,0,0,43,28,14,1,24,10,68.6,11,37,20,67,138,1,1623,277,941,643,50,30,1623,6,60.0,4,40.0,861,3631,1867,9,5,0,9,1,1041,3
341,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,Matches,2,0,0,3,0,1,0,0,0,0,0,0,4,5,3,62.5,0,5,0,0.0,2.87,0.00,0.00,,10.3,0,0,0,0.6,0.6,0.11,-0.6,-0.6,32,41,78.0,426,81,25,30,83.3,5,7,71.4,2,2,100.0,0,0.4,0.7,-0.4,1,3,0,0,2,39,1,0,0,1,0,0,0,0,0,1,0,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,,0,1,1,1,0,0,52,0,3,21,29,8,52,0,0.0,1,100.0,31,186,94,3,2,0,2,3,42,12
342,Pablo Marín,es ESP,"MF,FW",Real Sociedad,19,2003,4.0,Matches,1,0,0,12,2,0,3,4,5,0,0,0,20,4,7,36.4,0,9,4,44.4,2.25,1.00,0.00,0.00,16.6,0,0,0,1.2,1.2,0.14,-1.2,-1.2,128,168,76.2,1809,362,78,92,84.8,36,48,75.0,9,12,75.0,0,0.8,0.4,-0.8,6,9,2,0,15,165,2,2,1,1,0,0,0,0,0,1,6,11,2.75,9,0,2,0,0,0,0,0.00,0,0,0,0,0,0,10,5,4,1,2,9,28.6,5,1,1,14,2,0,215,4,38,89,89,10,215,5,55.6,3,33.3,132,629,302,9,8,3,8,5,155,24
343,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,7,8,87.5,261,204,0,0,,4,4,100.0,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,10,10,0,0,0,10,0,,0,,2,12,12,0,0,0,0,0,0,0
344,Roger Martí,es ESP,FW,Elche,31,1991,7.3,Matches,2,0,0,16,11,4,5,1,2,0,0,0,27,6,12,33.3,0,6,2,33.3,0.82,0.27,0.00,0.00,15.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,118,160,73.8,1447,357,72,82,87.8,22,32,68.8,7,13,53.8,1,0.7,0.4,+0.3,10,7,3,2,7,147,10,0,0,1,0,0,0,0,0,3,8,13,1.79,10,0,0,0,1,1,1,0.14,1,0,0,0,0,0,5,3,2,0,1,7,20.0,4,4,4,6,7,0,226,8,27,107,93,19,226,3,42.9,4,57.1,135,618,215,8,6,6,25,10,153,50
345,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,Matches,1,0,0,26,15,8,0,2,4,0,0,0,22,10,23,30.3,1,15,3,20.0,2.11,0.42,0.07,0.33,14.9,0,0,0,2.5,2.5,0.16,-1.5,-1.5,92,129,71.3,1031,125,66,84,78.6,18,25,72.0,1,2,50.0,0,0.5,0.2,-0.5,4,3,1,0,5,116,10,0,1,0,0,0,0,0,0,3,4,12,1.69,6,0,1,0,1,1,0,0.00,0,0,0,0,0,0,6,2,3,1,1,7,12.5,7,7,7,8,7,0,212,8,23,106,86,21,212,5,71.4,1,14.3,120,422,118,7,5,3,29,8,136,34
346,Ander Martin,es ESP,"MF,FW",Real Sociedad,21,2000,0.5,Matches,0,0,0,2,0,0,4,0,2,0,0,0,5,1,3,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,12,24,50.0,175,71,7,9,77.8,4,9,44.4,0,1,0.0,0,0.1,0.0,-0.1,2,2,0,0,3,22,2,1,0,0,0,1,1,0,0,0,0,4,8.57,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,1,25.0,3,0,0,2,1,0,29,2,7,7,15,0,29,1,100.0,0,0.0,10,54,23,1,1,0,0,0,14,0
347,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,23,1999,2.3,Matches,1,0,0,5,3,0,11,1,2,0,0,0,16,5,2,71.4,0,4,2,50.0,1.76,0.88,0.00,0.00,13.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,39,77,50.6,623,173,21,33,63.6,12,19,63.2,4,14,28.6,0,0.5,0.2,-0.5,1,1,3,2,4,69,5,0,0,2,2,3,3,0,0,3,4,6,2.61,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,4,2,1,1,3,6,60.0,2,2,2,5,2,0,102,3,22,32,48,5,102,3,50.0,2,33.3,53,188,95,3,3,1,7,2,62,22
348,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,20,2002,0.3,Matches,1,0,0,2,0,1,2,1,2,0,0,0,3,0,0,,0,1,1,100.0,3.21,3.21,0.00,0.00,16.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,6,11,54.5,57,2,4,5,80.0,1,4,25.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,2,0,2,0,66.7,1,0,0,3,0,0,14,0,0,9,5,1,14,0,,0,,6,20,8,0,0,0,0,0,9,3
349,Iván Martín,es ESP,MF,Girona,23,1999,17.6,Matches,2,0,0,18,13,3,18,9,7,1,0,0,81,12,16,42.9,3,18,8,44.4,1.02,0.45,0.17,0.38,15.7,0,0,0,2.4,2.4,0.13,+0.6,+0.6,565,672,84.1,8006,1764,331,366,90.4,180,212,84.9,29,40,72.5,3,2.2,2.1,+0.8,17,38,17,6,56,648,23,8,0,2,7,0,0,0,0,1,18,34,1.93,30,0,1,0,2,0,6,0.34,4,0,0,0,2,0,9,4,4,1,8,48,34.8,15,12,12,18,12,0,822,23,132,425,274,36,822,26,54.2,18,37.5,540,3377,1213,30,19,6,32,37,631,82
350,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,Matches,11,0,0,36,66,6,60,25,45,0,1,0,171,32,25,56.1,3,20,3,15.0,0.66,0.10,0.15,1.00,12.7,0,0,0,1.9,1.9,0.10,+1.1,+1.1,1303,1599,81.5,19900,7034,745,818,91.1,448,533,84.1,82,161,50.9,4,4.3,3.2,-0.3,40,80,28,18,113,1270,319,48,3,7,271,0,0,0,0,10,33,75,2.47,65,0,2,10,5,0,9,0.30,7,0,0,0,2,0,69,41,19,9,38,48,44.7,47,44,34,94,54,2,1902,98,631,861,427,53,1902,24,50.0,19,39.6,967,5242,3015,64,31,9,36,17,1116,98
351,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,Matches,1,0,0,13,10,3,5,18,8,0,0,0,92,26,19,57.8,1,10,2,20.0,0.67,0.13,0.10,0.50,15.1,3,0,0,0.8,0.8,0.08,+0.2,+0.2,627,773,81.1,13236,5012,203,234,86.8,305,344,88.7,109,172,63.4,0,0.3,0.2,-0.3,5,52,2,0,60,725,46,35,0,26,2,0,0,0,0,2,7,13,0.87,10,0,0,11,0,0,1,0.07,1,0,0,0,0,0,18,11,7,0,6,0,66.7,3,17,6,36,55,0,914,117,451,430,38,15,914,0,,0,,495,3173,2165,11,10,0,4,2,529,4
352,Roger Martínez,es ESP,DF,Espanyol,18,2004,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0.0,12.86,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.03,0.0,0.0,5,5,100.0,104,26,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,25.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,0,1,5,1,6,0,,0,,3,10,4,0,0,0,0,0,4,0
353,Omar Mascarell,gq EQG,"MF,DF",Elche,29,1993,27.2,Matches,6,0,0,21,17,0,22,45,26,0,0,0,157,27,21,56.3,0,9,3,33.3,0.33,0.11,0.00,0.00,22.1,1,0,0,0.4,0.4,0.05,-0.4,-0.4,1091,1270,85.9,20666,6208,429,469,91.5,513,560,91.6,132,201,65.7,1,1.1,1.2,-0.1,20,101,4,1,116,1183,83,56,0,20,4,19,1,9,3,4,11,42,1.54,30,11,1,19,0,0,3,0.11,1,2,0,0,0,0,53,32,19,2,31,33,48.4,33,51,32,98,54,1,1539,112,519,882,150,5,1539,21,63.6,10,30.3,839,5302,2337,27,21,1,14,11,929,6
354,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,Matches,4,0,0,0,5,0,0,1,0,0,0,0,31,6,2,75.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,679,963,70.5,19683,14573,93,93,100.0,345,348,99.1,233,511,45.6,0,0.0,0.0,0.0,0,15,0,0,0,645,316,77,0,1,0,0,0,0,0,2,1,4,0.14,2,2,0,0,0,0,1,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,1,3,2,1025,947,1025,0,0,0,1025,0,,0,,539,2791,1785,0,0,0,0,0,427,0
355,Jaime Mata,es ESP,"FW,MF",Getafe,33,1988,4.9,Matches,5,0,0,17,7,4,9,3,10,0,0,0,27,10,15,40.0,1,14,5,35.7,2.88,1.03,0.07,0.20,12.0,0,0,0,1.9,1.9,0.15,-0.9,-0.9,68,122,55.7,1040,301,36,55,65.5,23,38,60.5,5,11,45.5,1,1.3,0.7,-0.3,6,6,6,3,10,119,2,0,0,0,1,0,0,0,0,1,7,10,2.06,8,0,0,2,0,0,2,0.41,1,0,0,1,0,0,13,4,5,4,7,5,31.8,15,7,5,16,6,0,190,8,29,73,90,20,190,2,40.0,3,60.0,102,369,104,2,6,0,16,7,131,33
356,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,Matches,4,0,0,16,38,11,37,3,4,1,0,0,105,36,84,30.0,8,50,19,38.0,1.63,0.62,0.16,0.42,14.6,0,0,2,7.9,6.3,0.13,+0.1,+1.7,582,775,75.1,8629,1623,332,397,83.6,161,211,76.3,51,71,71.8,2,2.7,3.4,-0.7,22,35,21,4,64,737,37,0,2,11,3,1,0,0,0,1,31,58,1.89,43,0,4,0,7,0,3,0.10,2,0,1,0,0,0,9,7,2,0,5,70,16.1,26,18,18,12,10,0,1040,15,106,495,449,118,1038,27,38.6,35,50.0,639,3327,1531,58,35,25,63,54,763,166
357,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,Matches,2,0,0,6,2,4,0,7,7,0,1,0,31,26,20,56.5,0,1,0,0.0,0.12,0.00,0.00,,6.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,219,294,74.5,4345,1613,79,96,82.3,113,136,83.1,24,47,51.1,0,0.2,0.1,-0.2,2,12,2,0,13,286,5,5,0,2,0,0,0,0,0,3,6,4,0.47,2,0,0,8,0,2,1,0.12,1,0,0,0,0,0,10,7,3,0,6,5,75.0,2,10,2,17,50,1,393,68,232,150,15,11,393,5,100.0,0,0.0,176,777,299,2,2,0,6,1,204,1
358,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,Matches,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,3,3,100.0,53,39,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,0,1,0,100.0,0,0,0,3,1,0,6,1,5,1,0,0,6,0,,0,,4,34,9,0,0,0,0,0,2,0
359,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,Matches,5,0,0,24,30,3,2,7,16,0,0,0,96,14,17,45.2,4,23,10,43.5,1.12,0.49,0.13,0.30,17.2,0,1,1,3.0,2.3,0.10,+1.0,+0.7,652,755,86.4,10427,2627,329,365,90.1,243,276,88.0,52,63,82.5,3,1.8,1.3,+1.2,19,72,13,0,97,736,17,9,1,4,3,0,0,0,0,2,15,53,2.57,45,1,1,2,1,0,6,0.29,5,0,0,1,0,0,32,9,18,5,11,36,28.2,28,23,21,39,19,1,943,44,204,526,221,35,942,17,47.2,18,50.0,573,2999,1408,31,28,4,37,19,672,37
360,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,Matches,1,0,0,2,6,0,5,0,0,0,0,0,3,1,5,16.7,4,11,5,45.5,3.67,1.67,0.36,0.80,11.8,0,0,0,3.0,3.0,0.27,+1.0,+1.0,68,90,75.6,865,221,49,61,80.3,16,20,80.0,2,5,40.0,0,0.5,0.7,-0.5,5,4,3,0,8,80,10,1,2,0,1,5,3,1,0,0,1,13,4.33,8,0,2,0,2,0,2,0.67,1,0,1,0,0,0,1,0,0,1,0,11,0.0,1,0,0,1,0,0,139,0,7,47,86,27,139,4,36.4,6,54.5,87,368,181,4,2,4,16,9,122,22
361,Memphis,nl NED,FW,Barcelona,28,1994,1.3,Matches,0,0,0,2,2,1,4,0,1,0,0,0,7,1,2,33.3,1,6,3,50.0,4.74,2.37,0.17,0.33,11.6,0,0,0,0.9,0.9,0.14,+0.1,+0.1,53,66,80.3,735,209,34,38,89.5,14,16,87.5,3,7,42.9,0,0.1,0.2,-0.1,3,3,2,0,7,60,6,1,1,0,0,4,0,2,0,0,1,8,6.32,5,2,1,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,0,7,0.0,1,0,0,1,0,0,84,0,5,25,55,13,84,3,42.9,3,42.9,50,233,91,2,2,3,7,4,69,19
362,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,Matches,2,0,0,13,4,0,31,7,11,0,1,0,37,1,1,50.0,0,1,0,0.0,0.10,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,239,335,71.3,3634,1451,137,152,90.1,78,117,66.7,17,47,36.2,1,0.3,0.2,+0.7,4,14,6,3,18,238,96,4,0,0,92,0,0,0,0,1,9,9,0.91,6,2,1,2,0,0,1,0.10,1,0,0,0,0,0,19,16,3,0,11,21,40.7,16,12,10,26,23,1,436,29,160,183,97,1,436,9,42.9,9,42.9,201,1270,704,18,10,1,16,10,227,30
