player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
438,Aaron Ramsdale,eng ENG,GK,Arsenal,25,1998,6,Matches,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,131,188,69.7,3303,2420,38,38,100,61,62,98.4,32,86,37.2,0,0,0,0,0,4,0,0,2,153,35,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,197,140,186,11,0,0,197,0,,0,,137,697,399,0,0,0,1,0,104,0
439,Aaron Ramsey,eng ENG,"MF,FW",Burnley,20,2003,5.9,Matches,1,0,0,7,3,1,2,1,14,0,1,0,24,4,5,44.4,0,6,2,33.3,1.02,0.34,0,0,16.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,118,151,78.1,1856,224,71,84,84.5,37,46,80.4,9,10,90,0,0.4,0.5,-0.4,1,7,2,0,8,141,9,1,1,0,2,0,0,0,0,1,9,5,0.85,5,0,0,2,0,0,0,0,0,0,0,0,0,0,17,7,5,5,8,10,50,8,11,9,18,10,0,228,15,63,102,65,9,228,3,30,6,60,117,514,168,8,5,4,11,10,142,17
440,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,22,2001,9.5,Matches,2,0,0,7,12,0,11,3,8,0,0,0,42,5,3,62.5,1,19,4,21.1,2,0.42,0.05,0.25,15.9,0,0,0,2.2,2.2,0.11,-1.2,-1.2,257,322,79.8,3751,863,143,173,82.7,97,115,84.3,9,12,75,1,1,1.4,0,10,22,5,0,28,310,12,1,3,0,1,10,3,0,0,0,9,29,3.06,23,2,1,2,0,1,3,0.32,2,1,0,0,0,0,16,7,6,3,5,20,33.3,10,15,13,19,8,0,433,10,69,178,195,47,433,8,40,11,55,272,1785,843,33,19,11,18,21,314,69
441,Marcus Rashford,eng ENG,FW,Manchester Utd,25,1997,25.2,Matches,2,0,0,13,21,12,35,4,12,1,0,0,81,15,26,36.6,7,60,19,31.7,2.38,0.75,0.08,0.26,16.8,1,2,2,7.4,5.8,0.1,-0.4,-0.8,559,742,75.3,7674,2035,351,418,84,139,192,72.4,33,61,54.1,2,2.3,2.8,-0.3,23,34,30,1,65,708,26,0,6,4,16,3,0,0,0,8,18,87,3.45,57,1,16,1,6,0,12,0.48,10,0,1,0,1,0,19,9,4,6,9,109,34.6,17,15,14,23,21,0,1025,24,124,345,571,130,1023,48,44,53,48.6,690,4978,2393,95,51,64,59,38,799,185
442,David Raya,es ESP,GK,Arsenal,27,1995,32,Matches,2,0,0,0,4,0,0,0,1,0,0,0,38,5,1,83.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,800,1068,74.9,19691,14108,228,231,98.7,387,391,99,183,439,41.7,0,0,0.1,0,0,30,0,0,2,898,167,71,0,1,0,0,0,0,0,3,2,4,0.12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,100,0,0,0,1,8,5,1099,764,1060,39,0,0,1099,0,,0,,728,3442,1992,0,0,0,1,0,637,0
443,Tim Ream,us USA,DF,Fulham,35,1987,16.7,Matches,4,1,1,8,6,1,1,25,9,0,2,0,79,25,19,56.8,1,1,1,100,0.06,0.06,1,1,1.3,0,0,0,1,1,0.96,0,0,944,1060,89.1,18892,6949,308,333,92.5,515,559,92.1,110,143,76.9,0,0,0.1,0,0,78,1,0,65,1010,49,19,0,8,0,0,0,0,0,1,9,10,0.6,9,1,0,15,0,0,1,0.06,1,0,0,0,0,0,20,13,5,2,9,7,50,9,23,8,45,61,2,1206,160,585,600,30,7,1206,6,85.7,1,14.3,739,4157,2723,11,6,2,6,3,811,3
444,Nathan Redmond,eng ENG,"FW,MF",Burnley,29,1994,1.6,Matches,1,0,0,4,2,2,3,0,1,0,0,0,6,1,1,50,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,48,73,65.8,723,137,30,36,83.3,11,19,57.9,4,9,44.4,0,0.3,0.4,-0.3,3,3,4,1,8,71,0,0,0,1,0,0,0,0,0,2,1,8,5.07,6,0,1,0,1,0,1,0.63,1,0,0,0,0,0,2,0,0,2,1,6,25,3,1,1,2,3,0,88,3,10,31,50,9,88,4,66.7,2,33.3,57,435,291,7,5,1,1,2,67,22
445,Harrison Reed,eng ENG,MF,Fulham,28,1995,14.7,Matches,6,0,0,26,10,0,19,11,18,0,0,0,72,9,13,40.9,0,9,2,22.2,0.61,0.14,0,0,23.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,627,748,83.8,9667,2279,306,341,89.7,263,298,88.3,33,51,64.7,2,1.1,1.5,0.9,14,40,15,2,56,702,46,23,2,0,7,5,2,3,0,0,24,29,1.97,25,3,0,9,1,0,5,0.34,3,2,0,0,0,0,29,9,17,3,13,10,41.9,18,19,10,40,24,0,883,34,214,488,182,10,883,5,50,5,50,449,1715,590,10,10,1,19,13,603,40
446,Sergio Reguilón,es ESP,DF,Manchester Utd,26,1996,4.6,Matches,3,0,0,4,11,3,29,5,8,0,0,0,21,5,9,35.7,0,4,0,0,0.87,0,0,,18.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,244,314,77.7,3669,1356,137,157,87.3,84,111,75.7,16,26,61.5,0,0.7,0.6,-0.7,8,20,4,2,27,252,60,5,0,1,49,6,1,4,0,2,7,15,3.28,13,1,0,0,0,0,1,0.22,1,0,0,0,0,0,13,6,2,5,8,11,47.1,9,10,10,18,7,0,378,8,70,155,155,9,378,3,27.3,4,36.4,184,847,441,11,4,2,8,1,217,38
447,Sergio Reguilón,es ESP,DF,Brentford,26,1996,12.4,Matches,4,1,0,10,15,1,72,16,20,0,1,0,75,14,20,41.2,0,13,1,7.7,1.05,0.08,0,0,18.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,351,522,67.2,6057,2626,161,194,83,147,201,73.1,34,82,41.5,4,2.8,2.2,1.2,20,17,17,13,38,428,91,29,1,1,35,27,8,11,0,3,19,35,2.82,20,11,1,6,1,0,6,0.48,2,2,0,2,0,0,45,26,18,1,24,26,60,16,23,17,61,41,1,708,55,242,253,228,22,708,13,50,11,42.3,318,1988,1160,34,25,2,22,5,332,40
448,Gio Reyna,us USA,"FW,MF",Nott'ham Forest,20,2002,2.6,Matches,0,0,0,3,2,0,8,2,3,0,0,0,14,7,9,43.8,0,5,2,40,1.91,0.77,0,0,21.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,118,140,84.3,1768,374,69,74,93.2,40,45,88.9,7,13,53.8,1,0.5,0.4,0.5,7,5,2,0,12,129,9,4,0,0,1,4,3,1,0,2,3,12,4.6,9,1,1,0,0,1,2,0.77,1,1,0,0,0,0,7,4,0,3,3,7,50,3,3,3,9,0,0,173,2,18,71,84,12,173,3,42.9,4,57.1,83,327,101,3,2,2,8,4,121,14
449,Rodrigo Ribeiro,pt POR,"MF,FW",Nott'ham Forest,18,2005,0.2,Matches,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,66.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,6,8,75,89,35,2,4,50,3,3,100,0,0,,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,12,0,1,4,7,2,12,0,0,1,100,7,59,43,2,1,0,0,1,8,1
450,Declan Rice,eng ENG,MF,Arsenal,24,1999,35.8,Matches,5,0,0,34,13,2,60,44,51,0,2,0,178,39,43,47.6,7,58,20,34.5,1.62,0.56,0.12,0.35,20.4,2,0,0,3.3,3.3,0.06,3.7,3.7,2041,2295,88.9,34242,9378,958,1031,92.9,910,975,93.3,137,210,65.2,8,5.3,4.8,2.7,47,240,39,2,278,2181,107,48,2,17,1,47,38,0,0,7,26,100,2.79,71,16,3,11,0,5,12,0.33,6,5,0,1,0,0,83,37,38,8,32,46,56.1,25,37,26,127,52,0,2650,100,581,1398,696,67,2650,21,45.7,20,43.5,1675,10194,5139,75,70,16,31,22,1928,64
451,Chris Richards,us USA,"DF,MF",Crystal Palace,23,2000,23.3,Matches,3,0,0,12,7,1,1,27,28,0,1,0,88,61,44,58.1,1,11,3,27.3,0.47,0.13,0.09,0.33,10,0,0,0,0.6,0.6,0.05,0.4,0.4,778,942,82.6,13337,4341,362,413,87.7,341,389,87.7,58,100,58,1,0.4,0.2,0.6,6,41,2,0,43,902,37,18,1,5,14,0,0,0,0,3,15,16,0.69,11,0,0,12,0,3,3,0.13,3,0,0,0,0,0,46,21,22,3,20,1,66.7,10,32,20,73,109,0,1195,157,557,568,77,21,1195,1,100,0,0,574,2313,890,1,6,0,7,4,678,1
452,Richarlison,br BRA,FW,Tottenham,26,1997,16.6,Matches,3,0,0,20,30,12,14,8,11,0,0,0,42,25,57,30.5,11,62,25,40.3,3.74,1.51,0.18,0.44,12.9,0,0,0,9.6,9.6,0.15,1.4,1.4,267,392,68.1,3761,956,153,193,79.3,85,119,71.4,10,15,66.7,4,2.1,1.4,1.9,15,21,13,1,38,360,29,3,2,3,1,0,0,0,0,3,25,34,2.05,23,0,3,6,2,1,5,0.3,5,0,0,0,0,0,16,4,8,4,2,37,20,8,32,26,24,23,0,652,33,88,248,322,121,652,10,27,23,62.2,394,1656,712,26,11,17,53,40,459,106
453,Jaïro Riedewald,nl NED,"MF,FW",Crystal Palace,26,1996,2.6,Matches,0,0,0,3,2,0,3,2,3,0,0,0,14,3,1,75,0,1,0,0,0.38,0,0,,14.5,0,0,0,0,0,0.02,0,0,87,113,77,1422,331,37,42,88.1,40,46,87,5,13,38.5,0,0,0.1,0,0,5,2,0,10,104,7,5,0,0,0,2,1,0,1,2,3,1,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,3,3,3,50,3,0,0,11,2,0,138,3,23,79,37,6,138,1,33.3,2,66.7,63,243,79,3,0,2,4,2,84,3
454,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,33,1989,1.4,Matches,1,0,0,2,1,0,7,1,3,0,0,0,5,0,3,0,1,6,4,66.7,4.22,2.81,0.17,0.25,12,0,0,0,1,1,0.16,0,0,70,93,75.3,959,234,45,53,84.9,22,26,84.6,2,9,22.2,0,0,0.1,0,0,5,3,0,8,91,2,0,0,0,0,2,1,0,0,0,3,3,2.11,3,0,0,2,0,0,1,0.7,1,0,0,0,0,0,5,2,2,1,2,2,50,2,3,1,6,5,0,125,6,26,42,57,9,125,0,0,1,50,58,293,160,5,5,2,3,1,85,13
455,Connor Roberts,wls WAL,DF,Burnley,27,1995,9.1,Matches,5,1,1,5,9,3,10,4,5,0,0,0,40,6,7,46.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,395,495,79.8,6987,2370,162,182,89,194,222,87.4,34,67,50.7,1,0.2,0.4,0.8,7,32,8,2,38,406,87,13,0,2,74,0,0,0,0,2,9,18,1.97,13,5,0,6,0,0,3,0.33,3,0,0,0,0,0,12,6,4,2,8,2,47.1,9,8,2,16,25,2,557,28,182,259,120,6,557,0,0,2,100,309,1163,620,6,10,0,3,1,358,13
456,Andrew Robertson,sct SCO,DF,Liverpool,29,1994,18.8,Matches,2,0,0,9,5,3,184,13,24,0,0,0,104,14,12,53.8,3,12,6,50,0.64,0.32,0.25,0.5,12.5,0,0,0,1.9,1.9,0.16,1.1,1.1,1248,1547,80.7,21306,7231,609,654,93.1,495,587,84.3,122,239,51,2,5.4,4.4,-3.4,62,118,26,12,140,1297,240,41,0,7,109,90,34,53,0,10,29,97,5.16,62,33,1,6,1,0,5,0.27,3,2,0,0,0,0,35,21,11,3,26,17,60.5,17,20,14,48,40,0,1713,67,387,789,548,55,1713,5,29.4,12,70.6,979,4623,2638,63,40,6,18,6,1160,130
457,Antonee Robinson,us USA,DF,Fulham,25,1997,36.3,Matches,6,0,0,34,20,3,132,80,58,0,0,2,227,42,27,60.9,0,16,7,43.8,0.44,0.19,0,0,22.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7,1514,2054,73.7,27304,9830,664,796,83.4,643,813,79.1,176,324,54.3,6,4.2,3.7,1.8,33,113,46,26,129,1736,314,25,1,11,289,0,0,0,0,4,68,69,1.9,63,2,2,8,1,1,7,0.19,7,0,0,0,0,0,93,60,26,7,52,81,47.3,58,56,48,173,117,3,2536,165,930,977,660,63,2536,37,45.7,35,43.2,1267,7547,4004,99,70,9,47,16,1376,194
458,Jack Robinson,eng ENG,DF,Sheffield Utd,29,1993,32.1,Matches,10,0,0,19,16,1,12,33,28,0,0,2,135,69,45,60.5,1,14,5,35.7,0.44,0.16,0.07,0.2,12.7,0,0,0,1.2,1.2,0.09,-0.2,-0.2,895,1255,71.3,17482,7694,318,364,87.4,453,555,81.6,113,286,39.5,1,1.2,1,-0.2,12,66,7,4,63,1045,205,32,1,7,173,0,0,0,0,5,21,23,0.72,12,7,0,33,0,1,1,0.03,0,1,0,0,0,0,43,29,14,0,25,11,64.1,14,49,16,76,132,2,1567,235,793,606,177,31,1567,5,45.5,3,27.3,686,2956,1441,8,6,2,18,5,786,14
459,Rodri,es ESP,MF,Manchester City,27,1996,32.6,Matches,8,1,0,41,35,6,12,26,43,1,0,0,235,54,22,71.1,8,62,22,35.5,1.9,0.68,0.13,0.36,20.6,0,0,0,4.1,4.1,0.07,3.9,3.9,3365,3656,92,57256,15766,1676,1774,94.5,1273,1360,93.6,340,401,84.8,9,3.9,6.1,5.1,49,378,61,0,376,3572,79,69,15,36,6,3,0,0,0,5,22,157,4.82,130,2,8,8,6,6,23,0.71,17,0,3,1,1,1,70,25,33,12,29,64,48.3,31,32,24,96,41,4,3988,114,664,2337,1013,80,3988,42,65.6,14,21.9,2513,11575,6408,76,88,12,23,32,3242,55
460,Jay Rodriguez,eng ENG,FW,Burnley,34,1989,9.1,Matches,0,0,0,18,6,7,1,1,9,0,0,0,25,21,38,35.6,2,21,7,33.3,2.3,0.77,0.05,0.14,12.9,0,1,1,3.5,2.7,0.13,-1.5,-1.7,142,216,65.7,1958,396,89,119,74.8,36,52,69.2,9,27,33.3,1,0.2,0.1,0.8,4,16,2,0,17,216,0,0,1,4,0,0,0,0,0,0,4,13,1.42,7,0,2,1,0,0,1,0.11,1,0,0,0,0,0,14,7,4,3,7,9,53.8,6,11,10,15,8,0,314,11,48,165,101,24,313,6,66.7,3,33.3,152,441,137,2,3,1,20,5,225,28
461,Mads Roerslev,dk DEN,DF,Brentford,24,1999,22.1,Matches,1,0,0,10,15,3,62,19,31,0,0,0,82,14,27,34.1,1,7,1,14.3,0.32,0.05,0.14,1,14.3,0,0,0,0.9,0.9,0.14,0.1,0.1,496,742,66.8,8448,2978,238,301,79.1,202,297,68,47,93,50.5,2,1.8,1.4,0.2,15,32,23,21,43,664,74,3,1,3,71,0,0,0,0,4,29,33,1.5,29,0,3,3,0,1,3,0.14,3,0,0,0,0,0,48,34,9,5,27,28,50,27,15,12,67,71,0,966,99,362,342,268,23,966,11,39.3,15,53.6,448,1985,864,18,12,6,23,15,520,90
462,Morgan Rogers,eng ENG,"MF,FW",Aston Villa,21,2002,7.1,Matches,3,0,0,12,9,0,2,3,1,0,0,0,31,7,8,46.7,3,11,5,45.5,1.55,0.71,0.27,0.6,14.8,0,0,0,1.4,1.4,0.12,1.6,1.6,147,195,75.4,2253,847,77,99,77.8,50,60,83.3,12,14,85.7,1,0.6,0.4,0.4,9,16,12,0,28,182,10,0,2,2,2,0,0,0,0,3,7,23,3.25,18,0,3,0,2,0,4,0.57,2,0,1,0,1,0,8,3,2,3,2,33,18.2,9,11,11,11,11,0,289,10,66,131,98,23,289,17,51.5,12,36.4,150,1084,563,22,11,6,17,11,185,30
463,Cristian Romero,ar ARG,DF,Tottenham,25,1998,31,Matches,7,1,0,31,24,1,3,44,40,0,2,1,189,87,39,69,5,24,9,37.5,0.77,0.29,0.21,0.56,10.5,0,0,0,3.5,3.5,0.14,1.5,1.5,2390,2606,91.7,41458,16198,966,1035,93.3,1279,1341,95.4,111,158,70.3,0,0.4,1.5,-0.4,7,189,14,0,179,2456,147,123,6,4,14,0,0,0,0,3,24,35,1.13,28,2,0,22,0,2,2,0.06,1,0,0,1,0,0,66,35,25,6,32,8,72.7,12,46,24,110,106,1,2923,357,1254,1494,198,33,2923,5,62.5,1,12.5,1957,9359,6026,32,42,0,12,4,2071,8
464,Joe Rothwell,eng ENG,MF,Bournemouth,28,1995,4.3,Matches,0,0,0,4,2,0,12,3,2,0,1,0,32,0,2,0,0,2,0,0,0.47,0,0,,22.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,179,216,82.9,3185,863,65,68,95.6,100,108,92.6,10,30,33.3,0,0.2,0.2,-0.2,4,20,1,0,20,194,20,11,0,1,0,8,6,0,1,2,3,12,2.8,6,3,1,2,1,0,1,0.23,1,0,0,0,0,0,7,4,2,1,2,13,25,6,4,2,10,2,0,251,8,49,147,56,1,251,7,53.8,4,30.8,140,862,437,6,4,0,5,2,155,3
465,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,30,1993,12.2,Matches,1,0,0,9,14,0,11,9,5,0,0,0,54,12,19,38.7,0,11,1,9.1,0.9,0.08,0,0,19.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,268,364,73.6,4413,1102,123,141,87.2,110,143,76.9,16,36,44.4,0,0.4,1.4,-0.4,6,17,13,2,34,338,24,7,0,7,8,2,0,0,0,2,13,19,1.55,12,1,2,7,2,1,0,0,0,0,0,0,0,0,13,6,6,1,5,16,55.6,4,15,8,22,16,3,481,30,114,240,130,15,481,9,56.3,6,37.5,235,961,378,10,7,5,12,16,270,15
466,José Sá,pt POR,GK,Wolves,30,1993,33.7,Matches,1,0,0,0,9,0,0,0,0,0,0,0,29,10,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,720,1097,65.6,17257,11201,186,190,97.9,360,369,97.6,162,522,31,1,0,0,1,1,8,0,0,1,771,323,70,0,1,0,0,0,0,0,3,1,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,0,21,5,1198,1049,1189,8,1,0,1198,3,100,0,0,677,4662,3131,0,1,1,1,1,481,0
467,Dominic Sadi,eng ENG,FW,Bournemouth,19,2003,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,2,0,0,2,0,,0,,1,6,0,0,0,0,0,0,1,0
468,Bukayo Saka,eng ENG,FW,Arsenal,21,2001,32.4,Matches,4,0,0,41,69,8,181,15,35,1,0,0,155,23,36,39,16,102,31,30.4,3.14,0.96,0.1,0.32,16.3,0,6,6,15.5,10.8,0.11,0.5,-0.8,1143,1512,75.6,16891,4402,705,793,88.9,331,427,77.5,80,183,43.7,9,10.5,11,-1.5,91,39,73,12,126,1365,138,7,4,3,12,119,99,0,0,9,50,188,5.8,137,26,10,2,4,2,21,0.65,16,2,1,1,1,0,66,22,24,20,26,122,44.1,33,43,41,81,24,1,1952,37,182,474,1310,271,1946,49,40.2,54,44.3,1223,7180,3728,155,68,72,56,53,1393,508
469,Mohamed Salah,eg EGY,FW,Liverpool,31,1992,28.2,Matches,2,0,0,12,26,17,41,2,11,1,0,0,84,6,14,30,18,107,47,43.9,3.8,1.67,0.12,0.28,15.5,1,5,7,21.2,15.5,0.15,-3.2,-2.5,737,1010,73,10826,3213,433,510,84.9,234,331,70.7,43,65,66.2,10,11.8,7.5,-1.8,66,56,68,6,147,968,28,4,18,3,20,0,0,0,0,14,42,139,4.94,103,2,7,1,5,1,20,0.71,14,0,2,3,1,0,17,1,8,8,6,77,28.6,15,19,18,19,1,0,1359,4,47,460,866,241,1352,27,35.1,49,63.6,977,5309,2614,98,54,66,77,59,1116,341
470,William Saliba,fr FRA,DF,Arsenal,22,2001,38,Matches,4,0,0,22,16,0,3,29,26,0,1,0,213,72,49,59.5,2,10,3,30,0.26,0.08,0.2,0.67,10.5,0,0,0,1.6,1.6,0.16,0.4,0.4,2635,2851,92.4,43599,15948,1202,1274,94.3,1298,1373,94.5,104,150,69.3,1,0.2,0.9,0.8,6,175,6,1,157,2794,55,33,3,2,7,0,0,0,0,2,11,29,0.76,26,0,1,17,0,0,3,0.08,3,0,0,0,0,0,41,28,12,1,20,15,74.1,7,32,15,70,81,3,3093,223,1239,1720,142,15,3093,10,66.7,4,26.7,1992,9002,5201,16,22,1,22,13,2297,6
471,Albert Sambi Lokonga,be BEL,MF,Luton Town,23,1999,14.5,Matches,4,0,0,18,27,0,13,11,18,0,0,0,64,15,9,62.5,1,8,2,25,0.55,0.14,0.13,0.5,20.9,0,0,0,0.6,0.6,0.08,0.4,0.4,669,766,87.3,11099,3318,319,348,91.7,253,285,88.8,55,76,72.4,3,1.4,0.8,1.6,9,68,6,1,72,694,67,28,5,11,8,2,1,1,0,5,3,27,1.86,22,0,0,13,3,1,3,0.21,3,0,0,0,0,0,29,14,12,3,17,22,70.8,7,23,10,40,14,0,899,54,223,513,170,11,899,11,50,7,31.8,528,3026,1706,29,19,2,12,11,597,13
472,Davinson Sánchez,co COL,DF,Tottenham,27,1996,0.9,Matches,1,0,0,2,1,0,0,1,0,0,0,0,4,3,1,75,0,1,0,0,1.17,0,0,,8.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1,68,75,90.7,1045,377,37,38,97.4,27,29,93.1,3,6,50,0,0,0,0,0,13,0,0,2,73,2,1,0,0,1,0,0,0,0,0,0,1,1.17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,1,2,0,83,8,24,45,14,1,83,0,,0,,68,238,80,0,2,0,1,0,66,0
473,Robert Sánchez,es ESP,GK,Chelsea,25,1997,15.9,Matches,2,0,0,0,1,0,0,0,0,0,0,0,20,3,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,500,609,82.1,11860,7720,135,136,99.3,250,257,97.3,112,211,53.1,0,0,0,0,0,8,0,0,1,487,120,29,0,2,0,0,0,0,0,2,0,2,0.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,3,649,561,644,5,0,0,649,0,,0,,392,1890,1130,0,0,0,1,0,360,0
474,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,23,2000,0.9,Matches,0,0,0,0,2,1,1,1,0,0,0,0,10,0,3,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,34,43,79.1,446,116,22,25,88,10,14,71.4,1,1,100,0,0.1,0.1,-0.1,1,2,2,0,4,41,1,0,0,0,0,1,0,0,0,1,0,4,4.62,1,1,0,0,1,1,1,1.15,0,1,0,0,0,0,1,1,0,0,1,7,33.3,2,1,1,2,0,0,51,4,12,18,26,6,51,3,42.9,3,42.9,38,298,192,10,5,5,0,2,34,5
475,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,25,1997,11.5,Matches,6,0,0,22,9,2,2,16,23,0,0,0,70,8,16,33.3,0,8,0,0,0.7,0,0,,17,0,0,0,0.6,0.6,0.08,-0.6,-0.6,339,425,79.8,5477,1680,181,207,87.4,115,136,84.6,32,50,64,0,0.4,0.4,-0.4,7,34,5,0,44,414,8,7,3,6,1,0,0,0,0,3,16,18,1.57,15,0,0,7,1,1,2,0.17,2,0,0,0,0,0,42,25,13,4,12,12,41.4,17,24,17,58,21,0,554,36,176,289,92,12,554,6,50,6,50,279,1219,532,5,4,0,10,8,327,7
476,Andrey Santos,br BRA,MF,Nott'ham Forest,19,2004,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,22.5,0,0,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,6,6,100,90,31,4,4,100,2,2,100,0,0,,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,22.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,1,0,0,0,10,1,3,3,4,0,10,0,0,1,100,2,15,13,0,0,0,0,0,4,0
477,Pablo Sarabia,es ESP,"MF,FW",Wolves,31,1992,19.4,Matches,5,0,0,21,25,9,131,10,13,0,0,0,90,7,21,25,4,44,16,36.4,2.27,0.83,0.05,0.13,19.1,7,2,2,5.5,3.9,0.09,-1.5,-1.9,684,976,70.1,11034,3731,377,439,85.9,195,263,74.1,73,168,43.5,7,5.9,4.9,1.1,51,59,40,6,109,837,130,34,9,7,7,71,37,19,10,9,44,87,4.49,49,26,2,1,5,1,11,0.57,7,4,0,0,0,0,20,8,8,4,12,43,33.3,24,17,16,30,9,0,1172,13,137,552,495,55,1170,17,39.5,22,51.2,687,3304,1501,41,52,9,41,23,822,137
478,Dane Scarlett,eng ENG,FW,Tottenham,19,2004,0.2,Matches,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2,3,66.7,25,16,1,1,100,1,2,50,0,0,,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,11,0,0,5,6,2,11,0,0,2,66.7,10,32,2,0,0,1,5,0,11,4
