player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
452,Giuseppe Pezzella,it ITA,DF,Empoli,25,1997,12.1,Matches,4,0,0,17,17,2,54,2,14,0,1,0,56,13,5,72.2,0,3,2,66.7,0.25,0.17,0,0,20.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,434,585,74.2,6940,2645,237,271,87.5,160,197,81.2,29,77,37.7,0,0.5,1.2,-0.5,8,33,15,11,44,452,132,16,1,0,116,0,0,0,0,1,28,19,1.58,16,1,1,6,0,0,1,0.08,0,1,0,0,0,0,25,19,5,1,20,25,71.4,8,17,11,27,35,0,707,38,221,305,186,7,707,10,40,14,56,364,2324,1406,44,22,1,11,6,399,36
453,Roberto Piccoli,it ITA,FW,Empoli,22,2001,0.4,Matches,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,33.3,0,1,0,0,2.31,0,0,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,4,6,66.7,47,16,3,4,75,1,1,100,0,0,,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,2,4.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,100,0,0,0,1,0,0,10,0,0,4,6,1,10,0,0,1,100,5,12,1,0,0,0,1,0,6,0
454,Roberto Piccoli,it ITA,FW,Lecce,22,2001,15.3,Matches,5,0,0,28,13,15,6,4,6,0,0,0,38,53,84,38.7,5,56,20,35.7,3.66,1.31,0.07,0.2,16.5,1,1,1,6.4,5.6,0.1,-1.4,-1.6,147,246,59.8,1864,373,92,142,64.8,36,59,61,5,10,50,0,0.9,0.6,-0.9,10,4,2,0,19,229,16,0,1,1,1,0,0,0,0,1,9,32,2.09,20,0,3,1,1,0,2,0.13,1,0,0,0,1,0,10,3,5,2,1,34,25,3,17,16,14,16,0,478,15,58,206,223,77,477,13,38.2,19,55.9,264,1359,595,25,12,14,49,31,329,72
455,Santiago Pierotti,ar ARG,"MF,FW",Lecce,22,2001,2.2,Matches,0,0,0,13,3,0,4,1,8,0,0,0,8,2,9,18.2,0,7,3,42.9,3.15,1.35,0,0,17,0,0,0,0.5,0.5,0.07,-0.5,-0.5,48,67,71.6,687,142,29,39,74.4,12,17,70.6,3,5,60,2,1,0.6,1,2,3,2,0,5,65,1,0,0,0,0,0,0,0,0,1,2,12,5.37,5,0,3,0,2,0,2,0.9,1,0,1,0,0,0,8,2,5,1,2,11,25,6,5,5,9,0,0,110,0,7,56,50,13,110,7,63.6,4,36.4,65,325,93,4,3,4,10,5,74,20
456,Niccolò Pierozzi,it ITA,DF,Salernitana,21,2001,9.7,Matches,6,0,0,28,10,0,6,11,11,1,0,0,36,17,9,65.4,1,8,2,25,0.83,0.21,0.13,0.5,15.8,0,0,0,0.2,0.2,0.03,0.8,0.8,264,348,75.9,4521,1389,130,147,88.4,104,131,79.4,24,52,46.2,0,0,0.1,0,1,14,2,2,16,294,54,18,0,0,36,0,0,0,0,0,8,9,0.93,5,0,0,7,2,0,2,0.21,0,0,0,1,1,0,17,13,4,0,11,2,50,11,24,17,28,36,0,463,46,192,220,53,9,463,1,50,1,50,188,922,401,3,5,0,8,0,217,20
457,Andrea Pinamonti,it ITA,FW,Sassuolo,24,1999,34.2,Matches,4,0,0,22,51,9,10,1,8,1,0,0,69,79,159,33.2,11,80,19,23.8,2.34,0.56,0.11,0.47,16.4,0,2,3,8.9,6.6,0.08,2.1,2.4,411,630,65.2,5473,873,236,315,74.9,130,194,67,12,33,36.4,1,1.9,2.2,-0.9,18,24,11,0,45,553,75,0,1,1,0,0,0,0,0,2,27,59,1.73,37,0,3,2,11,2,8,0.23,4,0,1,0,2,1,13,1,6,6,5,31,22.7,17,19,17,14,40,0,939,44,76,447,420,144,936,12,38.7,16,51.6,455,1591,475,17,11,15,63,37,656,165
458,Carlo Pinsoglio,it ITA,GK,Juventus,33,1990,0.5,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,14,21,66.7,349,231,2,2,100,8,9,88.9,4,10,40,0,0,0,0,0,0,0,0,0,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,23,22,23,0,0,0,23,0,,0,,17,61,26,0,0,0,0,0,16,0
459,Lorenzo Pirola,it ITA,DF,Salernitana,21,2002,22.1,Matches,4,0,0,33,16,1,2,25,23,0,2,0,81,58,35,62.4,1,15,4,26.7,0.68,0.18,0.07,0.25,13.8,0,0,0,0.9,0.9,0.06,0.1,0.1,868,1040,83.5,14823,5563,381,417,91.4,416,470,88.5,52,113,46,0,0,0.1,0,1,33,1,0,57,980,59,36,0,3,10,0,0,0,0,1,12,9,0.41,5,0,0,30,1,2,0,0,0,0,0,0,0,0,39,25,14,0,15,6,53.6,13,46,16,64,93,1,1280,198,664,567,53,21,1280,0,0,4,66.7,644,2936,1499,13,7,0,5,5,786,7
460,Niccolò Pisilli,it ITA,MF,Roma,18,2004,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,5,6,83.3,62,0,5,5,100,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,6,1,0,7,0,,0,,5,24,10,0,0,0,1,0,6,1
461,Tommaso Pobega,it ITA,MF,Milan,24,1999,3.5,Matches,0,0,0,8,7,0,0,6,9,0,0,0,24,2,2,50,0,5,4,80,1.41,1.13,0,0,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,103,132,78,1779,547,47,58,81,42,45,93.3,10,18,55.6,0,0.2,0.1,-0.2,1,7,1,0,11,131,1,1,1,0,0,0,0,0,0,0,5,4,1.13,3,0,0,2,0,0,0,0,0,0,0,0,0,0,16,11,5,0,6,6,46.2,7,10,8,22,7,0,186,17,57,102,30,5,186,3,50,3,50,109,507,258,6,4,1,4,3,114,10
462,Paul Pogba,fr FRA,MF,Juventus,30,1993,0.6,Matches,0,0,0,3,1,0,1,1,1,0,0,0,4,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,27,35,77.1,425,113,13,14,92.9,11,13,84.6,2,4,50,0,0,0.1,0,1,5,2,0,5,32,3,3,1,1,0,0,0,0,0,0,2,2,3.33,2,0,0,0,0,0,1,1.67,1,0,0,0,0,0,1,0,1,0,1,2,100,0,0,0,2,1,0,43,1,4,25,14,2,43,1,50,1,50,23,108,53,1,1,0,2,0,32,5
463,Matteo Politano,it ITA,FW,Napoli,29,1993,26.2,Matches,2,1,0,11,38,2,135,15,8,1,0,0,91,3,12,20,8,72,15,20.8,2.75,0.57,0.08,0.4,21.5,4,2,3,7.1,4.8,0.07,0.9,1.2,994,1292,76.9,16623,5282,526,581,90.5,315,403,78.2,115,207,55.6,7,6.6,6,0.4,71,75,76,23,164,1137,145,36,2,31,38,65,30,13,2,10,43,142,5.41,100,16,6,1,6,0,15,0.57,10,2,2,0,1,0,19,8,7,4,11,83,32.4,23,9,8,34,11,1,1550,14,166,555,845,86,1547,31,37.3,39,47,944,7031,3397,113,80,22,45,24,1155,216
464,Marin Pongračić,hr CRO,DF,Lecce,25,1997,35.8,Matches,10,1,1,57,22,0,1,51,30,0,0,0,183,59,38,60.8,0,13,3,23.1,0.36,0.08,0,0,13.5,0,0,0,1.2,1.2,0.09,-1.2,-1.2,1583,1872,84.6,34979,12707,363,424,85.6,931,1012,92,272,395,68.9,0,0.4,0.6,-0.4,11,119,5,0,134,1701,166,139,0,10,5,0,0,0,0,5,9,32,0.89,24,3,1,26,1,2,2,0.06,2,0,0,0,0,0,43,22,20,1,19,23,76,6,37,11,94,130,1,2191,322,1143,1018,60,23,2191,15,65.2,4,17.4,1325,10043,5791,45,18,1,15,3,1325,7
465,Stefan Posch,at AUT,DF,Bologna,26,1997,26.8,Matches,7,0,0,30,13,1,39,18,46,0,0,0,109,34,29,54,1,18,4,22.2,0.67,0.15,0.06,0.25,19.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2,1712,2082,82.2,28051,10439,845,909,93,725,807,89.8,110,261,42.1,2,2.1,1.9,-0.1,22,144,21,7,123,1779,298,50,0,7,248,0,0,0,0,5,48,44,1.64,36,5,1,8,0,0,4,0.15,3,0,0,1,0,0,77,35,38,4,49,26,55.7,39,27,19,95,72,0,2358,117,852,1158,363,33,2358,11,42.3,13,50,1410,7113,3253,44,35,4,29,12,1618,64
466,Matteo Prati,it ITA,MF,Cagliari,19,2003,21.9,Matches,4,0,0,19,6,0,15,15,25,0,0,0,115,9,13,40.9,1,36,10,27.8,1.64,0.46,0.03,0.1,22.6,2,0,0,2,2,0.06,-1,-1,560,755,74.2,9877,2794,231,275,84,273,338,80.8,47,98,48,1,0.8,1.2,0.2,14,59,14,4,66,705,43,25,3,0,4,2,0,2,0,7,22,51,2.33,42,2,1,6,1,1,4,0.18,4,0,0,0,0,0,45,15,27,3,26,9,61.9,16,29,23,60,26,1,945,33,217,574,164,22,945,4,44.4,5,55.6,407,1611,701,8,9,1,15,7,522,17
467,Ivan Provedel,it ITA,GK,Lazio,29,1994,30,Matches,0,0,0,0,7,0,0,0,0,0,0,0,36,3,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,835,1022,81.7,22233,15095,166,166,100,350,353,99.2,316,494,64,0,0,0,0,0,9,1,0,3,790,227,51,0,3,0,0,0,0,0,5,0,3,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,33.3,2,0,0,1,12,1,1092,925,1075,17,0,0,1092,1,50,1,50,614,3186,1775,0,0,0,1,0,603,0
468,Christian Pulisic,us USA,"FW,MF",Milan,24,1998,28.9,Matches,2,0,0,19,45,4,101,10,26,1,0,0,100,16,26,38.1,12,65,31,47.7,2.25,1.07,0.18,0.39,15.7,0,0,0,8,8,0.12,4,4,832,1074,77.5,11830,2542,483,555,87,282,348,81,32,63,50.8,8,4.8,4.5,3.2,44,42,43,18,87,1035,36,3,3,2,12,21,5,13,0,3,48,90,3.11,59,9,8,1,6,2,17,0.59,13,0,2,0,1,1,35,14,11,10,17,122,56.7,13,20,19,45,10,1,1389,15,113,588,709,128,1389,47,38.5,54,44.3,995,7489,3876,131,62,46,70,33,1112,293
469,George Pușcaș,ro ROU,FW,Genoa,27,1996,2.1,Matches,0,0,0,1,0,0,0,0,0,0,0,0,9,12,8,60,0,11,5,45.5,5.18,2.36,0,0,12.9,0,0,0,2.1,2.1,0.19,-2.1,-2.1,34,61,55.7,430,67,24,37,64.9,8,14,57.1,0,1,0,0,0.1,0.1,-0.1,1,3,1,0,3,58,3,0,0,0,0,0,0,0,0,0,3,5,2.37,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,1,0,92,2,2,45,46,17,92,1,33.3,2,66.7,58,319,119,5,5,3,10,6,75,17
470,Domingos Quina,pt POR,MF,Udinese,23,1999,0.1,Matches,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1,1,100,13,10,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,0,0,2,0,1,1,0,0,2,0,,0,,1,2,0,0,0,0,0,0,0,0
471,Adrien Rabiot,fr FRA,MF,Juventus,28,1995,29.5,Matches,8,0,0,44,38,6,45,25,39,0,0,0,150,54,40,57.4,5,38,16,42.1,1.29,0.54,0.13,0.31,16.9,0,0,0,3.5,3.4,0.09,1.5,1.6,996,1211,82.2,14960,3691,548,620,88.4,361,429,84.1,53,81,65.4,3,4.1,4,-1.1,26,103,23,10,120,1167,40,15,3,7,25,0,0,0,0,4,27,64,2.17,54,0,2,6,4,0,5,0.17,4,0,1,0,0,0,58,22,30,6,30,54,66.7,15,26,20,83,34,0,1525,69,269,829,447,79,1525,28,51.9,21,38.9,893,5580,2746,72,59,10,52,19,1027,106
472,Uroš Račić,rs SRB,MF,Sassuolo,25,1998,9.1,Matches,1,0,0,6,12,0,2,7,4,0,0,0,50,12,13,48,1,17,4,23.5,1.87,0.44,0.06,0.25,24.3,2,0,0,0.8,0.8,0.05,0.2,0.2,322,396,81.3,5773,1601,134,153,87.6,151,169,89.3,29,57,50.9,1,0.3,0.3,0.7,6,30,4,0,37,391,5,4,1,7,1,0,0,0,0,0,4,17,1.86,13,0,0,7,1,0,3,0.33,2,0,0,1,0,0,10,6,4,0,0,7,0,9,16,9,17,22,0,481,30,117,284,83,5,481,6,85.7,1,14.3,240,1134,493,5,6,0,9,6,310,11
473,Nemanja Radonjić,rs SRB,"MF,FW",Torino,27,1996,4.2,Matches,1,0,0,1,5,4,11,0,1,0,0,0,13,0,5,0,3,12,5,41.7,2.89,1.2,0.25,0.6,16.6,0,0,0,1.7,1.7,0.14,1.3,1.3,57,89,64,838,199,33,46,71.7,16,23,69.6,5,10,50,0,0.2,0.3,-0.2,3,4,3,2,7,86,2,0,0,1,2,0,0,0,0,1,5,9,2.17,5,0,2,0,0,0,1,0.24,0,0,1,0,0,0,1,0,0,1,1,23,33.3,2,3,3,1,0,0,140,0,9,50,81,15,140,10,43.5,11,47.8,92,617,251,11,3,6,15,3,111,24
474,Boris Radunović,rs SRB,GK,Cagliari,27,1996,7,Matches,0,0,0,0,2,0,0,1,0,0,0,0,6,1,1,50,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,169,222,76.1,5495,3933,24,24,100,68,70,97.1,77,128,60.2,0,0,0,0,0,9,0,0,0,139,83,17,0,0,0,0,0,0,0,0,0,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,2,238,202,237,1,0,0,238,0,,0,,113,608,366,0,0,0,1,0,86,0
475,Hamza Rafia,tn TUN,MF,Lecce,24,1999,13.4,Matches,4,0,0,31,34,2,38,11,31,0,0,1,70,9,20,31,1,16,3,18.8,1.2,0.22,0.06,0.33,22.6,0,0,0,0.8,0.8,0.05,0.2,0.2,359,504,71.2,5633,1650,179,223,80.3,132,165,80,27,71,38,0,0.8,1.1,-0.8,15,41,6,1,46,469,34,12,4,4,4,14,5,7,0,1,18,33,2.47,19,3,1,1,3,4,2,0.15,1,0,0,0,0,1,44,13,27,4,13,30,43.3,17,27,26,55,13,0,685,16,108,385,198,12,685,12,40,14,46.7,401,1623,610,15,12,3,29,22,452,37
476,Ylber Ramadani,al ALB,MF,Lecce,27,1996,33,Matches,13,0,0,42,37,0,14,44,41,0,1,0,225,29,27,51.8,1,31,6,19.4,0.94,0.18,0.03,0.17,27.6,0,0,0,1,1,0.03,0,0,991,1250,79.3,18442,5050,382,452,84.5,466,531,87.8,120,199,60.3,0,0.5,0.7,-0.5,16,103,10,3,121,1229,19,17,3,6,2,0,0,0,0,2,27,55,1.67,43,1,2,13,2,1,0,0,0,0,0,0,0,0,68,32,29,7,37,40,38.5,59,54,41,112,44,0,1589,75,434,958,232,6,1589,23,57.5,14,35,846,4605,1919,36,32,0,35,25,890,14
477,Luca Ranieri,it ITA,DF,Fiorentina,24,1999,22.9,Matches,14,0,0,32,11,1,13,29,10,0,0,0,99,40,38,51.3,2,10,3,30,0.44,0.13,0.2,0.67,8.8,0,0,0,0.9,0.9,0.09,1.1,1.1,1142,1362,83.8,23351,8689,350,385,90.9,617,682,90.5,165,265,62.3,1,0.4,0.7,0.6,7,95,11,2,99,1289,69,51,0,5,16,0,0,0,0,4,8,22,0.96,19,1,0,11,0,0,2,0.09,1,1,0,0,0,0,14,11,1,2,8,13,61.5,5,25,14,43,64,0,1538,120,683,775,89,16,1538,4,30.8,8,61.5,937,4601,2808,17,22,0,13,0,1013,5
478,Filippo Ranocchia,it ITA,"MF,DF",Empoli,22,2001,5.3,Matches,3,0,0,11,8,0,10,3,11,0,0,0,16,6,4,60,0,6,2,33.3,1.13,0.38,0,0,26.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2,152,216,70.4,2895,1062,61,73,83.6,66,80,82.5,21,51,41.2,0,0.5,1,-0.5,4,17,4,0,21,199,17,13,1,3,2,2,2,0,0,0,5,8,1.51,6,2,0,1,0,0,0,0,0,0,0,0,0,0,16,7,9,0,7,10,43.8,9,9,8,19,14,0,284,19,69,165,51,4,284,6,60,2,20,158,899,359,5,4,0,12,8,174,11
479,Giacomo Raspadori,it ITA,"FW,MF",Napoli,23,2000,17.6,Matches,0,0,0,17,19,5,65,3,10,0,0,0,53,7,18,28,5,60,24,40,3.41,1.36,0.08,0.21,18.8,4,0,1,5.9,4.5,0.07,-0.9,0.5,525,709,74,9296,1615,242,289,83.7,198,258,76.7,67,113,59.3,3,4,3,-1,36,38,15,5,54,638,68,15,6,18,5,28,5,18,0,3,20,75,4.25,49,11,4,1,3,1,3,0.17,3,0,0,0,0,0,21,6,10,5,6,30,40,9,15,14,24,7,0,886,5,69,373,449,90,885,14,46.7,14,46.7,541,2860,899,29,18,12,33,18,689,139
480,Federico Ravaglia,it ITA,GK,Bologna,23,1999,5.9,Matches,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,166,206,80.6,3557,2149,58,58,100,82,83,98.8,25,64,39.1,0,0,0,0,0,0,0,0,0,160,46,12,0,0,0,0,0,0,0,0,0,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,2,0,218,195,214,4,0,0,218,1,100,0,0,132,579,320,0,0,0,1,0,123,0
481,Tijjani Reijnders,nl NED,MF,Milan,25,1998,31.3,Matches,8,0,0,21,20,1,39,18,25,0,0,0,136,8,18,30.8,3,44,9,20.5,1.4,0.29,0.07,0.33,20.1,0,0,0,3.2,3.2,0.07,-0.2,-0.2,1575,1746,90.2,24974,6527,773,822,94,664,708,93.8,92,129,71.3,3,3.7,4.1,-0.7,50,168,37,6,204,1669,73,33,7,2,14,23,11,7,0,4,22,132,4.21,102,11,11,8,1,3,18,0.57,16,0,2,0,0,0,46,10,31,5,21,55,48.8,22,26,18,64,26,0,2022,54,323,1181,533,62,2022,35,63.6,17,30.9,1367,9122,4195,88,81,18,40,38,1571,90
482,Reinier,br BRA,"MF,FW",Frosinone,21,2002,11.8,Matches,3,0,0,17,9,1,13,10,10,0,0,0,54,9,18,33.3,2,14,6,42.9,1.19,0.51,0.14,0.33,16.3,0,0,0,1.3,1.3,0.09,0.7,0.7,318,401,79.3,4584,1095,192,220,87.3,103,134,76.9,13,19,68.4,2,1.9,0.7,0.1,16,27,15,2,32,383,18,3,2,2,4,8,1,0,0,0,10,34,2.89,31,3,0,4,0,0,5,0.42,5,0,0,0,0,0,21,6,12,3,5,18,29.4,12,24,20,31,5,0,528,10,67,256,211,33,528,9,50,8,44.4,271,1254,526,10,7,1,22,15,348,42
483,Mateo Retegui,it ITA,FW,Genoa,24,1999,24.6,Matches,5,0,0,36,25,4,20,0,9,0,0,0,58,60,61,49.6,7,62,22,35.5,2.52,0.89,0.1,0.27,14.3,0,1,1,5.8,5,0.08,1.2,1,265,412,64.3,3135,410,177,233,76,61,104,58.7,6,15,40,2,0.7,0.6,1.3,11,10,5,0,17,381,27,0,0,0,2,0,0,0,0,4,21,29,1.18,16,0,4,2,3,0,4,0.16,3,0,1,0,0,0,17,7,8,2,6,36,30,14,18,16,17,30,0,685,33,77,307,308,92,684,14,38.9,18,50,393,1613,386,18,12,8,81,40,503,112
484,Samuele Ricci,it ITA,MF,Torino,21,2001,26.6,Matches,8,1,1,37,46,3,54,27,18,1,0,0,125,17,25,40.5,1,30,5,16.7,1.13,0.19,0.03,0.2,22.7,0,0,0,1.3,1.3,0.04,-0.3,-0.3,1121,1310,85.6,18378,4368,524,574,91.3,496,551,90,71,117,60.7,2,2.3,2.4,-0.3,26,103,24,4,122,1224,83,68,1,3,7,8,4,2,1,3,21,68,2.56,50,8,2,3,4,0,7,0.26,3,0,1,2,1,0,33,17,12,4,15,29,65.2,8,21,18,60,25,0,1516,41,235,929,363,28,1516,9,31,18,62.1,944,5327,2405,47,35,7,20,12,1050,73
485,Ricardo Rodríguez,ch SUI,DF,Torino,30,1992,30.8,Matches,4,0,0,25,9,1,57,24,26,0,0,0,112,41,29,58.6,1,11,2,18.2,0.36,0.06,0.09,0.5,27.2,2,0,0,0.3,0.3,0.03,0.7,0.7,1401,1677,83.5,23641,8173,669,708,94.5,584,689,84.8,117,213,54.9,2,1.4,1.8,0.6,20,119,25,12,127,1566,108,28,1,11,51,15,11,4,0,3,14,49,1.59,41,5,1,9,1,0,3,0.1,3,0,0,0,0,0,45,21,22,2,28,11,62.2,17,22,13,69,64,2,1894,135,673,989,243,9,1894,8,72.7,3,27.3,1134,6330,3677,61,36,4,10,4,1291,40
486,Alessio Romagnoli,it ITA,DF,Lazio,28,1995,26.8,Matches,9,0,0,34,19,1,1,29,18,0,0,0,120,76,54,58.5,0,11,5,45.5,0.41,0.19,0,0,12,0,0,0,0.6,0.6,0.05,-0.6,-0.6,1604,1759,91.2,27365,9970,670,703,95.3,804,849,94.7,96,153,62.7,0,0.6,0.6,-0.6,6,82,5,1,87,1625,128,57,1,3,2,0,0,0,0,6,3,12,0.45,11,0,0,17,0,0,1,0.04,1,0,0,0,0,0,25,14,11,0,16,1,66.7,8,29,12,54,115,0,1995,276,973,992,36,18,1995,0,0,1,100,981,4361,2024,7,2,0,9,0,1347,2
487,Simone Romagnoli,it ITA,DF,Frosinone,33,1990,30.2,Matches,6,0,0,24,7,0,1,29,15,0,0,0,99,97,78,55.4,1,12,1,8.3,0.4,0.03,0.08,1,8.8,0,0,0,1.2,1.2,0.1,-0.2,-0.2,1221,1421,85.9,21605,8093,481,535,89.9,636,701,90.7,80,140,57.1,1,0.4,0.2,0.6,3,22,0,0,47,1256,165,76,0,1,0,0,0,0,0,0,9,8,0.27,7,1,0,36,0,0,1,0.03,1,0,0,0,0,0,35,23,11,1,15,0,75,5,51,15,64,147,0,1733,393,1076,620,42,23,1733,0,,0,,706,3315,1598,2,2,0,4,0,934,2
488,Luka Romero,ar ARG,"FW,MF",Milan,18,2004,1,Matches,1,0,0,3,2,0,2,0,0,0,0,0,5,1,1,50,0,1,0,0,1.02,0,0,,9.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,33,39,84.6,434,58,20,22,90.9,11,13,84.6,0,0,,0,0,0.1,0,0,1,1,0,3,37,2,0,0,0,1,1,1,0,0,0,1,2,2.02,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,0,0,0,48,1,8,23,19,2,48,1,33.3,2,66.7,37,261,103,4,2,0,3,2,35,7
489,Marten de Roon,nl NED,"MF,DF",Atalanta,32,1991,28.9,Matches,10,0,0,43,24,3,16,40,43,0,1,0,164,35,27,56.5,0,16,3,18.8,0.55,0.1,0,0,24.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,1446,1712,84.5,26689,8394,564,630,89.5,690,779,88.6,159,239,66.5,5,1.2,1.2,3.8,23,147,20,3,178,1636,74,60,5,22,13,0,0,0,0,2,17,54,1.87,43,5,0,10,2,2,7,0.24,7,0,0,0,0,0,80,36,32,12,35,9,42.7,47,36,26,120,54,0,1981,99,589,1110,294,4,1981,3,33.3,5,55.6,1040,4998,2569,28,22,0,19,8,1307,22
490,Francesco Rossi,it ITA,GK,Atalanta,32,1991,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1,2,50,14,13,1,1,100,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,0,0,2,0,,0,,1,12,12,0,0,0,0,0,0,0
491,Nicolò Rovella,it ITA,MF,Lazio,21,2001,14.6,Matches,6,0,0,38,16,0,20,23,28,0,0,0,99,11,9,55,0,5,1,20,0.34,0.07,0,0,26.4,1,0,0,0.6,0.6,0.12,-0.6,-0.6,851,976,87.2,14115,3415,412,437,94.3,351,381,92.1,66,104,63.5,2,0.5,0.6,1.5,10,68,5,0,56,925,48,30,2,7,2,16,2,11,0,3,18,22,1.5,16,2,1,6,1,2,4,0.27,4,0,0,0,0,0,46,25,17,4,16,18,44.4,20,27,21,69,29,0,1157,49,316,723,131,3,1157,10,55.6,7,38.9,575,3079,1311,21,11,1,18,11,787,11
492,Amir Rrahmani,xk KVX,DF,Napoli,29,1994,28.9,Matches,5,0,0,19,7,2,4,20,27,0,1,0,140,79,46,63.2,3,25,8,32,0.87,0.28,0.12,0.38,12,0,0,0,2.2,2.2,0.09,0.8,0.8,2028,2255,89.9,39408,13051,735,776,94.7,1008,1067,94.5,260,366,71,0,0.9,0.7,-0.9,14,153,3,0,113,2153,97,72,0,45,6,0,0,0,0,5,8,43,1.49,34,0,1,10,1,3,5,0.17,5,0,0,0,0,0,33,17,14,2,16,15,50,16,24,14,53,90,0,2477,209,973,1399,116,40,2477,10,66.7,3,20,1557,7914,4596,19,15,1,7,6,1792,4
